"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-S","Jul.23","10.0","FA für Lungenkrankheiten","188.0","141.0","329.0"
"ÖGK-S","Jul.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Jul.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1083.0","584.0","1667.0"
"ÖGK-S","Jul.23","13.0","FA für Physikalische Medizin","41.0","21.0","62.0"
"ÖGK-S","Jul.23","14.0","FA für Radiologie","96.0","47.0","143.0"
"ÖGK-S","Jul.23","15.0","FA für Unfallchirurgie","321.0","157.0","478.0"
"ÖGK-S","Jul.23","16.0","FA für Urologie","196.0","68.0","264.0"
"ÖGK-S","Jul.23","18.0","FA für Neurochirurgie","156.0","62.0","218.0"
"ÖGK-S","Jul.23","19.0","FA für Neurologie","334.0","132.0","466.0"
"ÖGK-S","Jul.23","20.0","FA für Psychiatrie","794.0","","794.0"
"ÖGK-S","Jul.23","21.0","FA für Plastische Chirurgie","","",""
"ÖGK-S","Jul.23","22.0","FA für Kinderchirurgie","","",""
"ÖGK-S","Jul.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","38.0","26.0","64.0"
"ÖGK-S","Jul.23","24.0","FA für Nuklearmedizin","","",""
"ÖGK-S","Jul.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Jul.23","29.0","FA für Immunologie","1.0","","1.0"
"ÖGK-S","Jul.23","32.0","FA für Kinder- und Jugendpsychiatrie","5.0","","5.0"
"ÖGK-S","Jul.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-S","Jul.23","50.0","FA für medizinische und chemische Labordiagnostik","","1.0","1.0"
"ÖGK-S","Jul.23","53.0","FA für Pathologie und Histologie","1.0","","1.0"
"ÖGK-S","Jul.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Jul.23","","Gesamt","13514.0","8914.0","22428.0"
"ÖGK-S","Aug.23","5.0","FA für Haut- und Geschlechtskrankheiten","1125.0","788.0","1913.0"
"ÖGK-S","Aug.23","6.0","FA für Frauenheilkunde und Geburtshilfe","2811.0","2118.0","4929.0"
"ÖGK-S","Aug.23","7.0","FA für Innere Medizin","1208.0","857.0","2065.0"
"ÖGK-S","Aug.23","8.0","FA für Kinder- und Jugendheilkunde","447.0","1276.0","1723.0"
"ÖGK-S","Aug.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","379.0","514.0","893.0"
"ÖGK-S","Aug.23","10.0","FA für Lungenkrankheiten","133.0","224.0","357.0"
"ÖGK-S","Aug.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Aug.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1040.0","671.0","1711.0"
"ÖGK-S","Aug.23","13.0","FA für Physikalische Medizin","70.0","31.0","101.0"
"ÖGK-S","Aug.23","14.0","FA für Radiologie","82.0","53.0","135.0"
"ÖGK-S","Aug.23","15.0","FA für Unfallchirurgie","313.0","228.0","541.0"
"ÖGK-S","Aug.23","16.0","FA für Urologie","157.0","96.0","253.0"
"ÖGK-S","Aug.23","18.0","FA für Neurochirurgie","130.0","58.0","188.0"
"ÖGK-S","Aug.23","19.0","FA für Neurologie","378.0","117.0","495.0"
"ÖGK-S","Aug.23","20.0","FA für Psychiatrie","1173.0","3.0","1176.0"
"ÖGK-S","Aug.23","21.0","FA für Plastische Chirurgie","1.0","","1.0"
"ÖGK-S","Aug.23","22.0","FA für Kinderchirurgie","","",""
"ÖGK-S","Aug.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","32.0","27.0","59.0"
"ÖGK-S","Aug.23","24.0","FA für Nuklearmedizin","1.0","","1.0"
"ÖGK-S","Aug.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Aug.23","29.0","FA für Immunologie","","",""
"ÖGK-S","Aug.23","32.0","FA für Kinder- und Jugendpsychiatrie","8.0","","8.0"
"ÖGK-S","Aug.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-S","Aug.23","50.0","FA für medizinische und chemische Labordiagnostik","2.0","4.0","6.0"
"ÖGK-S","Aug.23","53.0","FA für Pathologie und Histologie","","1.0","1.0"
"ÖGK-S","Aug.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Aug.23","","Gesamt","12219.0","10030.0","22249.0"
"ÖGK-S","Sep.23","5.0","FA für Haut- und Geschlechtskrankheiten","1103.0","804.0","1907.0"
"ÖGK-S","Sep.23","6.0","FA für Frauenheilkunde und Geburtshilfe","2641.0","2164.0","4805.0"
"ÖGK-S","Sep.23","7.0","FA für Innere Medizin","1055.0","756.0","1811.0"
"ÖGK-S","Sep.23","8.0","FA für Kinder- und Jugendheilkunde","463.0","1528.0","1991.0"
"ÖGK-S","Sep.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","344.0","428.0","772.0"
"ÖGK-S","Sep.23","10.0","FA für Lungenkrankheiten","129.0","119.0","248.0"
"ÖGK-S","Sep.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","1.0","1.0"
"ÖGK-S","Sep.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1107.0","784.0","1891.0"
"ÖGK-S","Sep.23","13.0","FA für Physikalische Medizin","23.0","31.0","54.0"
"ÖGK-S","Sep.23","14.0","FA für Radiologie","101.0","51.0","152.0"
"ÖGK-S","Sep.23","15.0","FA für Unfallchirurgie","329.0","227.0","556.0"
"ÖGK-S","Sep.23","16.0","FA für Urologie","158.0","119.0","277.0"
"ÖGK-S","Sep.23","18.0","FA für Neurochirurgie","132.0","59.0","191.0"
"ÖGK-S","Sep.23","19.0","FA für Neurologie","340.0","138.0","478.0"
"ÖGK-S","Sep.23","20.0","FA für Psychiatrie","986.0","62.0","1048.0"
"ÖGK-S","Sep.23","21.0","FA für Plastische Chirurgie","","1.0","1.0"
"ÖGK-S","Sep.23","22.0","FA für Kinderchirurgie","","",""
"ÖGK-S","Sep.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","13.0","23.0","36.0"
"ÖGK-S","Sep.23","24.0","FA für Nuklearmedizin","","",""
"ÖGK-S","Sep.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Sep.23","29.0","FA für Immunologie","","1.0","1.0"
"ÖGK-S","Sep.23","32.0","FA für Kinder- und Jugendpsychiatrie","3.0","","3.0"
"ÖGK-S","Sep.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-S","Sep.23","50.0","FA für medizinische und chemische Labordiagnostik","2.0","2.0","4.0"
"ÖGK-S","Sep.23","53.0","FA für Pathologie und Histologie","2.0","1.0","3.0"
"ÖGK-S","Sep.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Sep.23","","Gesamt","11543.0","9935.0","21478.0"
"ÖGK-S","Okt.23","5.0","FA für Haut- und Geschlechtskrankheiten","826.0","631.0","1457.0"
"ÖGK-S","Okt.23","6.0","FA für Frauenheilkunde und Geburtshilfe","2207.0","2158.0","4365.0"
"ÖGK-S","Okt.23","7.0","FA für Innere Medizin","824.0","816.0","1640.0"
"ÖGK-S","Okt.23","8.0","FA für Kinder- und Jugendheilkunde","390.0","1369.0","1759.0"
"ÖGK-S","Okt.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","272.0","420.0","692.0"
"ÖGK-S","Okt.23","10.0","FA für Lungenkrankheiten","104.0","186.0","290.0"
"ÖGK-S","Okt.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Okt.23","12.0","FA für Orthopädie und orthopädische Chirurgie","836.0","587.0","1423.0"
"ÖGK-S","Okt.23","13.0","FA für Physikalische Medizin","27.0","23.0","50.0"
"ÖGK-S","Okt.23","14.0","FA für Radiologie","55.0","38.0","93.0"
"ÖGK-S","Okt.23","15.0","FA für Unfallchirurgie","238.0","202.0","440.0"
"ÖGK-S","Okt.23","16.0","FA für Urologie","80.0","67.0","147.0"
"ÖGK-S","Okt.23","18.0","FA für Neurochirurgie","69.0","51.0","120.0"
"ÖGK-S","Okt.23","19.0","FA für Neurologie","245.0","132.0","377.0"
"ÖGK-S","Okt.23","20.0","FA für Psychiatrie","910.0","356.0","1266.0"
"ÖGK-S","Okt.23","21.0","FA für Plastische Chirurgie","","1.0","1.0"
"ÖGK-S","Okt.23","22.0","FA für Kinderchirurgie","","",""
"ÖGK-S","Okt.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","35.0","19.0","54.0"
"ÖGK-S","Okt.23","24.0","FA für Nuklearmedizin","","",""
"ÖGK-S","Okt.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Okt.23","29.0","FA für Immunologie","","1.0","1.0"
"ÖGK-S","Okt.23","32.0","FA für Kinder- und Jugendpsychiatrie","5.0","","5.0"
"ÖGK-S","Okt.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-S","Okt.23","50.0","FA für medizinische und chemische Labordiagnostik","1.0","","1.0"
"ÖGK-S","Okt.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-S","Okt.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Okt.23","","Gesamt","9164.0","9894.0","19058.0"
"ÖGK-S","Nov.23","5.0","FA für Haut- und Geschlechtskrankheiten","1237.0","911.0","2148.0"
"ÖGK-S","Nov.23","6.0","FA für Frauenheilkunde und Geburtshilfe","2597.0","2309.0","4906.0"
"ÖGK-S","Nov.23","7.0","FA für Innere Medizin","1248.0","891.0","2139.0"
"ÖGK-S","Nov.23","8.0","FA für Kinder- und Jugendheilkunde","567.0","1920.0","2487.0"
"ÖGK-S","Nov.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","287.0","443.0","730.0"
"ÖGK-S","Nov.23","10.0","FA für Lungenkrankheiten","137.0","235.0","372.0"
"ÖGK-S","Nov.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Nov.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1059.0","711.0","1770.0"
"ÖGK-S","Nov.23","13.0","FA für Physikalische Medizin","31.0","21.0","52.0"
"ÖGK-S","Nov.23","14.0","FA für Radiologie","74.0","48.0","122.0"
"ÖGK-S","Nov.23","15.0","FA für Unfallchirurgie","372.0","253.0","625.0"
"ÖGK-S","Nov.23","16.0","FA für Urologie","224.0","134.0","358.0"
"ÖGK-S","Nov.23","18.0","FA für Neurochirurgie","123.0","51.0","174.0"
"ÖGK-S","Nov.23","19.0","FA für Neurologie","344.0","125.0","469.0"
"ÖGK-S","Nov.23","20.0","FA für Psychiatrie","1296.0","24.0","1320.0"
"ÖGK-S","Nov.23","21.0","FA für Plastische Chirurgie","9.0","11.0","20.0"
"ÖGK-S","Nov.23","22.0","FA für Kinderchirurgie","","1.0","1.0"
"ÖGK-S","Nov.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","34.0","17.0","51.0"
"ÖGK-S","Nov.23","24.0","FA für Nuklearmedizin","16.0","16.0","32.0"
"ÖGK-S","Nov.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Nov.23","29.0","FA für Immunologie","","",""
"ÖGK-S","Nov.23","32.0","FA für Kinder- und Jugendpsychiatrie","9.0","","9.0"
"ÖGK-S","Nov.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-S","Nov.23","50.0","FA für medizinische und chemische Labordiagnostik","6.0","6.0","12.0"
"ÖGK-S","Nov.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-S","Nov.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Nov.23","","Gesamt","12761.0","11316.0","24077.0"
"ÖGK-S","Dez.23","5.0","FA für Haut- und Geschlechtskrankheiten","877.0","677.0","1554.0"
"ÖGK-S","Dez.23","6.0","FA für Frauenheilkunde und Geburtshilfe","2389.0","1936.0","4325.0"
"ÖGK-S","Dez.23","7.0","FA für Innere Medizin","825.0","700.0","1525.0"
"ÖGK-S","Dez.23","8.0","FA für Kinder- und Jugendheilkunde","395.0","1471.0","1866.0"
"ÖGK-S","Dez.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","215.0","322.0","537.0"
"ÖGK-S","Dez.23","10.0","FA für Lungenkrankheiten","123.0","149.0","272.0"
"ÖGK-S","Dez.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","1.0","1.0"
"ÖGK-S","Dez.23","12.0","FA für Orthopädie und orthopädische Chirurgie","798.0","518.0","1316.0"
"ÖGK-S","Dez.23","13.0","FA für Physikalische Medizin","26.0","26.0","52.0"
"ÖGK-S","Dez.23","14.0","FA für Radiologie","57.0","36.0","93.0"
"ÖGK-S","Dez.23","15.0","FA für Unfallchirurgie","213.0","155.0","368.0"
"ÖGK-S","Dez.23","16.0","FA für Urologie","113.0","94.0","207.0"
"ÖGK-S","Dez.23","18.0","FA für Neurochirurgie","81.0","35.0","116.0"
"ÖGK-S","Dez.23","19.0","FA für Neurologie","256.0","91.0","347.0"
"ÖGK-S","Dez.23","20.0","FA für Psychiatrie","1177.0","305.0","1482.0"
"ÖGK-S","Dez.23","21.0","FA für Plastische Chirurgie","14.0","17.0","31.0"
"ÖGK-S","Dez.23","22.0","FA für Kinderchirurgie","1.0","","1.0"
"ÖGK-S","Dez.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","29.0","6.0","35.0"
"ÖGK-S","Dez.23","24.0","FA für Nuklearmedizin","36.0","55.0","91.0"
"ÖGK-S","Dez.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Dez.23","29.0","FA für Immunologie","","",""
"ÖGK-S","Dez.23","32.0","FA für Kinder- und Jugendpsychiatrie","8.0","","8.0"
"ÖGK-S","Dez.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-S","Dez.23","50.0","FA für medizinische und chemische Labordiagnostik","3.0","2.0","5.0"
"ÖGK-S","Dez.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-S","Dez.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Dez.23","","Gesamt","9813.0","8999.0","18812.0"
"ÖGK-ST","Jän.23","5.0","FA für Haut- und Geschlechtskrankheiten","2585.0","1224.0","3809.0"
"ÖGK-ST","Jän.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4488.0","6309.0","10797.0"
"ÖGK-ST","Jän.23","7.0","FA für Innere Medizin","2667.0","1690.0","4357.0"
"ÖGK-ST","Jän.23","8.0","FA für Kinder- und Jugendheilkunde","1859.0","2044.0","3903.0"
"ÖGK-ST","Jän.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","948.0","1036.0","1984.0"
"ÖGK-ST","Jän.23","10.0","FA für Lungenkrankheiten","68.0","49.0","117.0"
"ÖGK-ST","Jän.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","326.0","136.0","462.0"
"ÖGK-ST","Jän.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1775.0","1500.0","3275.0"
"ÖGK-ST","Jän.23","13.0","FA für Physikalische Medizin","46.0","29.0","75.0"
"ÖGK-ST","Jän.23","14.0","FA für Radiologie","208.0","85.0","293.0"
"ÖGK-ST","Jän.23","15.0","FA für Unfallchirurgie","501.0","318.0","819.0"
"ÖGK-ST","Jän.23","16.0","FA für Urologie","599.0","580.0","1179.0"
"ÖGK-ST","Jän.23","18.0","FA für Neurochirurgie","49.0","44.0","93.0"
"ÖGK-ST","Jän.23","19.0","FA für Neurologie","524.0","361.0","885.0"
"ÖGK-ST","Jän.23","20.0","FA für Psychiatrie","749.0","524.0","1273.0"
"ÖGK-ST","Jän.23","21.0","FA für Plastische Chirurgie","26.0","26.0","52.0"
"ÖGK-ST","Jän.23","22.0","FA für Kinderchirurgie","24.0","10.0","34.0"
"ÖGK-ST","Jän.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","6.0","","6.0"
"ÖGK-ST","Jän.23","24.0","FA für Nuklearmedizin","91.0","48.0","139.0"
"ÖGK-ST","Jän.23","26.0","FA für Strahlentherapie - Radioonkologie","","2.0","2.0"
"ÖGK-ST","Jän.23","29.0","FA für Immunologie","","1.0","1.0"
"ÖGK-ST","Jän.23","32.0","FA für Kinder- und Jugendpsychiatrie","25.0","18.0","43.0"
"ÖGK-ST","Jän.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-ST","Jän.23","50.0","FA für medizinische und chemische Labordiagnostik","4.0","6.0","10.0"
"ÖGK-ST","Jän.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Jän.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jän.23","","Gesamt","23692.0","21487.0","45179.0"
"ÖGK-ST","Feb.23","5.0","FA für Haut- und Geschlechtskrankheiten","3086.0","848.0","3934.0"
"ÖGK-ST","Feb.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4586.0","3774.0","8360.0"
"ÖGK-ST","Feb.23","7.0","FA für Innere Medizin","2802.0","1176.0","3978.0"
"ÖGK-ST","Feb.23","8.0","FA für Kinder- und Jugendheilkunde","2037.0","1024.0","3061.0"
"ÖGK-ST","Feb.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1117.0","783.0","1900.0"
"ÖGK-ST","Feb.23","10.0","FA für Lungenkrankheiten","104.0","53.0","157.0"
"ÖGK-ST","Feb.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","380.0","88.0","468.0"
"ÖGK-ST","Feb.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1879.0","1067.0","2946.0"
"ÖGK-ST","Feb.23","13.0","FA für Physikalische Medizin","55.0","27.0","82.0"
"ÖGK-ST","Feb.23","14.0","FA für Radiologie","191.0","41.0","232.0"
"ÖGK-ST","Feb.23","15.0","FA für Unfallchirurgie","395.0","150.0","545.0"
"ÖGK-ST","Feb.23","16.0","FA für Urologie","865.0","554.0","1419.0"
"ÖGK-ST","Feb.23","18.0","FA für Neurochirurgie","53.0","51.0","104.0"
"ÖGK-ST","Feb.23","19.0","FA für Neurologie","677.0","250.0","927.0"
"ÖGK-ST","Feb.23","20.0","FA für Psychiatrie","780.0","319.0","1099.0"
"ÖGK-ST","Feb.23","21.0","FA für Plastische Chirurgie","19.0","16.0","35.0"
"ÖGK-ST","Feb.23","22.0","FA für Kinderchirurgie","30.0","10.0","40.0"
"ÖGK-ST","Feb.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","5.0","","5.0"
"ÖGK-ST","Feb.23","24.0","FA für Nuklearmedizin","102.0","38.0","140.0"
"ÖGK-ST","Feb.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Feb.23","29.0","FA für Immunologie","","",""
"ÖGK-ST","Feb.23","32.0","FA für Kinder- und Jugendpsychiatrie","23.0","7.0","30.0"
"ÖGK-ST","Feb.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-ST","Feb.23","50.0","FA für medizinische und chemische Labordiagnostik","9.0","3.0","12.0"
"ÖGK-ST","Feb.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Feb.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Feb.23","","Gesamt","26525.0","14306.0","40831.0"
"ÖGK-ST","Mär.23","5.0","FA für Haut- und Geschlechtskrankheiten","3868.0","927.0","4795.0"
"ÖGK-ST","Mär.23","6.0","FA für Frauenheilkunde und Geburtshilfe","5379.0","5056.0","10435.0"
"ÖGK-ST","Mär.23","7.0","FA für Innere Medizin","3727.0","1859.0","5586.0"
"ÖGK-ST","Mär.23","8.0","FA für Kinder- und Jugendheilkunde","3571.0","2809.0","6380.0"
"ÖGK-ST","Mär.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1535.0","929.0","2464.0"
"ÖGK-ST","Mär.23","10.0","FA für Lungenkrankheiten","106.0","66.0","172.0"
"ÖGK-ST","Mär.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","478.0","101.0","579.0"
"ÖGK-ST","Mär.23","12.0","FA für Orthopädie und orthopädische Chirurgie","2809.0","1639.0","4448.0"
"ÖGK-ST","Mär.23","13.0","FA für Physikalische Medizin","66.0","32.0","98.0"
"ÖGK-ST","Mär.23","14.0","FA für Radiologie","236.0","65.0","301.0"
"ÖGK-ST","Mär.23","15.0","FA für Unfallchirurgie","542.0","304.0","846.0"
"ÖGK-ST","Mär.23","16.0","FA für Urologie","1115.0","588.0","1703.0"
"ÖGK-ST","Mär.23","18.0","FA für Neurochirurgie","55.0","73.0","128.0"
"ÖGK-ST","Mär.23","19.0","FA für Neurologie","797.0","289.0","1086.0"
"ÖGK-ST","Mär.23","20.0","FA für Psychiatrie","1337.0","533.0","1870.0"
"ÖGK-ST","Mär.23","21.0","FA für Plastische Chirurgie","38.0","29.0","67.0"
"ÖGK-ST","Mär.23","22.0","FA für Kinderchirurgie","36.0","14.0","50.0"
"ÖGK-ST","Mär.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","13.0","","13.0"
"ÖGK-ST","Mär.23","24.0","FA für Nuklearmedizin","142.0","66.0","208.0"
"ÖGK-ST","Mär.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Mär.23","29.0","FA für Immunologie","","",""
"ÖGK-ST","Mär.23","32.0","FA für Kinder- und Jugendpsychiatrie","28.0","17.0","45.0"
"ÖGK-ST","Mär.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-ST","Mär.23","50.0","FA für medizinische und chemische Labordiagnostik","4.0","6.0","10.0"
"ÖGK-ST","Mär.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Mär.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1.0","","1.0"
"ÖGK-ST","Mär.23","","Gesamt","36221.0","22970.0","59191.0"
"ÖGK-ST","Apr.23","5.0","FA für Haut- und Geschlechtskrankheiten","2554.0","1147.0","3701.0"
"ÖGK-ST","Apr.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4280.0","4377.0","8657.0"
"ÖGK-ST","Apr.23","7.0","FA für Innere Medizin","2891.0","1887.0","4778.0"
"ÖGK-ST","Apr.23","8.0","FA für Kinder- und Jugendheilkunde","1902.0","2208.0","4110.0"
"ÖGK-ST","Apr.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1242.0","998.0","2240.0"
"ÖGK-ST","Apr.23","10.0","FA für Lungenkrankheiten","64.0","35.0","99.0"
"ÖGK-ST","Apr.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","437.0","106.0","543.0"
"ÖGK-ST","Apr.23","12.0","FA für Orthopädie und orthopädische Chirurgie","2029.0","1771.0","3800.0"
"ÖGK-ST","Apr.23","13.0","FA für Physikalische Medizin","75.0","26.0","101.0"
"ÖGK-ST","Apr.23","14.0","FA für Radiologie","222.0","57.0","279.0"
"ÖGK-ST","Apr.23","15.0","FA für Unfallchirurgie","607.0","332.0","939.0"
"ÖGK-ST","Apr.23","16.0","FA für Urologie","685.0","632.0","1317.0"
"ÖGK-ST","Apr.23","18.0","FA für Neurochirurgie","58.0","59.0","117.0"
"ÖGK-ST","Apr.23","19.0","FA für Neurologie","545.0","267.0","812.0"
"ÖGK-ST","Apr.23","20.0","FA für Psychiatrie","851.0","529.0","1380.0"
"ÖGK-ST","Apr.23","21.0","FA für Plastische Chirurgie","31.0","22.0","53.0"
"ÖGK-ST","Apr.23","22.0","FA für Kinderchirurgie","50.0","8.0","58.0"
"ÖGK-ST","Apr.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","9.0","","9.0"
"ÖGK-ST","Apr.23","24.0","FA für Nuklearmedizin","110.0","45.0","155.0"
"ÖGK-ST","Apr.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Apr.23","29.0","FA für Immunologie","","",""
"ÖGK-ST","Apr.23","32.0","FA für Kinder- und Jugendpsychiatrie","45.0","29.0","74.0"
"ÖGK-ST","Apr.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-ST","Apr.23","50.0","FA für medizinische und chemische Labordiagnostik","9.0","6.0","15.0"
"ÖGK-ST","Apr.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Apr.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Apr.23","","Gesamt","26189.0","20917.0","47106.0"
"ÖGK-ST","Mai.23","5.0","FA für Haut- und Geschlechtskrankheiten","2472.0","1295.0","3767.0"
"ÖGK-ST","Mai.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4337.0","4754.0","9091.0"
"ÖGK-ST","Mai.23","7.0","FA für Innere Medizin","2799.0","1958.0","4757.0"
"ÖGK-ST","Mai.23","8.0","FA für Kinder- und Jugendheilkunde","1936.0","2185.0","4121.0"
"ÖGK-ST","Mai.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1386.0","1105.0","2491.0"
"ÖGK-ST","Mai.23","10.0","FA für Lungenkrankheiten","44.0","34.0","78.0"
"ÖGK-ST","Mai.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","274.0","105.0","379.0"
"ÖGK-ST","Mai.23","12.0","FA für Orthopädie und orthopädische Chirurgie","1453.0","1503.0","2956.0"
"ÖGK-ST","Mai.23","13.0","FA für Physikalische Medizin","60.0","26.0","86.0"
"ÖGK-ST","Mai.23","14.0","FA für Radiologie","177.0","72.0","249.0"
"ÖGK-ST","Mai.23","15.0","FA für Unfallchirurgie","343.0","267.0","610.0"
"ÖGK-ST","Mai.23","16.0","FA für Urologie","694.0","582.0","1276.0"
"ÖGK-ST","Mai.23","18.0","FA für Neurochirurgie","52.0","67.0","119.0"
"ÖGK-ST","Mai.23","19.0","FA für Neurologie","561.0","313.0","874.0"
"ÖGK-ST","Mai.23","20.0","FA für Psychiatrie","816.0","537.0","1353.0"
"ÖGK-ST","Mai.23","21.0","FA für Plastische Chirurgie","45.0","38.0","83.0"
"ÖGK-ST","Mai.23","22.0","FA für Kinderchirurgie","13.0","12.0","25.0"
"ÖGK-ST","Mai.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","7.0","","7.0"
"ÖGK-ST","Mai.23","24.0","FA für Nuklearmedizin","160.0","81.0","241.0"
"ÖGK-ST","Mai.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Mai.23","29.0","FA für Immunologie","","1.0","1.0"
"ÖGK-ST","Mai.23","32.0","FA für Kinder- und Jugendpsychiatrie","12.0","12.0","24.0"
"ÖGK-ST","Mai.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-ST","Mai.23","50.0","FA für medizinische und chemische Labordiagnostik","4.0","5.0","9.0"
"ÖGK-ST","Mai.23","53.0","FA für Pathologie und Histologie","","1.0","1.0"
"ÖGK-ST","Mai.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Mai.23","","Gesamt","24904.0","20937.0","45841.0"
"ÖGK-ST","Jun.23","5.0","FA für Haut- und Geschlechtskrankheiten","2646.0","1469.0","4115.0"
"ÖGK-ST","Jun.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4394.0","6512.0","10906.0"
"ÖGK-ST","Jun.23","7.0","FA für Innere Medizin","2942.0","2352.0","5294.0"
