"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-S","Aug.23","5","FA für Haut- und Geschlechtskrankheiten","1087","835","1922"
"ÖGK-S","Aug.23","6","FA für Frauenheilkunde und Geburtshilfe","2759","2052","4811"
"ÖGK-S","Aug.23","7","FA für Innere Medizin","1244","837","2081"
"ÖGK-S","Aug.23","8","FA für Kinder- und Jugendheilkunde","443","1491","1934"
"ÖGK-S","Aug.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","380","548","928"
"ÖGK-S","Aug.23","10","FA für Lungenkrankheiten","141","233","374"
"ÖGK-S","Aug.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Aug.23","12","FA für Orthopädie und orthopädische Chirurgie","1058","697","1755"
"ÖGK-S","Aug.23","13","FA für Physikalische Medizin","65","35","100"
"ÖGK-S","Aug.23","14","FA für Radiologie","97","54","151"
"ÖGK-S","Aug.23","15","FA für Unfallchirurgie","307","237","544"
"ÖGK-S","Aug.23","16","FA für Urologie","158","112","270"
"ÖGK-S","Aug.23","18","FA für Neurochirurgie","127","64","191"
"ÖGK-S","Aug.23","19","FA für Neurologie","370","133","503"
"ÖGK-S","Aug.23","20","FA für Psychiatrie","4","11","15"
"ÖGK-S","Aug.23","21","FA für Plastische Chirurgie","1","","1"
"ÖGK-S","Aug.23","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Aug.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","35","22","57"
"ÖGK-S","Aug.23","24","FA für Nuklearmedizin","1","","1"
"ÖGK-S","Aug.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Aug.23","29","FA für Immunologie","","",""
"ÖGK-S","Aug.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Aug.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Aug.23","50","FA für medizinische und chemische Labordiagnostik","3","4","7"
"ÖGK-S","Aug.23","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-S","Aug.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Aug.23","","Gesamt","10956","10395","21351"
"ÖGK-S","Sep.23","5","FA für Haut- und Geschlechtskrankheiten","1085","763","1848"
"ÖGK-S","Sep.23","6","FA für Frauenheilkunde und Geburtshilfe","2655","2163","4818"
"ÖGK-S","Sep.23","7","FA für Innere Medizin","1038","788","1826"
"ÖGK-S","Sep.23","8","FA für Kinder- und Jugendheilkunde","441","1478","1919"
"ÖGK-S","Sep.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","335","450","785"
"ÖGK-S","Sep.23","10","FA für Lungenkrankheiten","124","154","278"
"ÖGK-S","Sep.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","1","1"
"ÖGK-S","Sep.23","12","FA für Orthopädie und orthopädische Chirurgie","1083","777","1860"
"ÖGK-S","Sep.23","13","FA für Physikalische Medizin","24","27","51"
"ÖGK-S","Sep.23","14","FA für Radiologie","98","50","148"
"ÖGK-S","Sep.23","15","FA für Unfallchirurgie","334","227","561"
"ÖGK-S","Sep.23","16","FA für Urologie","159","105","264"
"ÖGK-S","Sep.23","18","FA für Neurochirurgie","126","57","183"
"ÖGK-S","Sep.23","19","FA für Neurologie","328","133","461"
"ÖGK-S","Sep.23","20","FA für Psychiatrie -","6","8","68"
"ÖGK-S","Sep.23","21","FA für Plastische Chirurgie","","1","1"
"ÖGK-S","Sep.23","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Sep.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","13","28","41"
"ÖGK-S","Sep.23","24","FA für Nuklearmedizin","","",""
"ÖGK-S","Sep.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Sep.23","29","FA für Immunologie","","1","1"
"ÖGK-S","Sep.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Sep.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Sep.23","50","FA für medizinische und chemische Labordiagnostik","2","2","4"
"ÖGK-S","Sep.23","53","FA für Pathologie und Histologie","2","1","3"
"ÖGK-S","Sep.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Sep.23","","Gesamt","10329","10043","20372"
"ÖGK-S","Okt.23","5","FA für Haut- und Geschlechtskrankheiten","878","619","1497"
"ÖGK-S","Okt.23","6","FA für Frauenheilkunde und Geburtshilfe","2279","2182","4461"
"ÖGK-S","Okt.23","7","FA für Innere Medizin","845","780","1625"
"ÖGK-S","Okt.23","8","FA für Kinder- und Jugendheilkunde","401","1491","1892"
"ÖGK-S","Okt.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","277","433","710"
"ÖGK-S","Okt.23","10","FA für Lungenkrankheiten","99","152","251"
"ÖGK-S","Okt.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Okt.23","12","FA für Orthopädie und orthopädische Chirurgie","859","592","1451"
"ÖGK-S","Okt.23","13","FA für Physikalische Medizin","26","23","49"
"ÖGK-S","Okt.23","14","FA für Radiologie","60","39","99"
"ÖGK-S","Okt.23","15","FA für Unfallchirurgie","241","186","427"
"ÖGK-S","Okt.23","16","FA für Urologie","83","65","148"
"ÖGK-S","Okt.23","18","FA für Neurochirurgie","77","49","126"
"ÖGK-S","Okt.23","19","FA für Neurologie","253","125","378"
"ÖGK-S","Okt.23","20","FA für Psychiatrie","1","362","363"
"ÖGK-S","Okt.23","21","FA für Plastische Chirurgie","","1","1"
"ÖGK-S","Okt.23","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Okt.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","36","17","53"
"ÖGK-S","Okt.23","24","FA für Nuklearmedizin","","",""
"ÖGK-S","Okt.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Okt.23","29","FA für Immunologie","","1","1"
"ÖGK-S","Okt.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Okt.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Okt.23","50","FA für medizinische und chemische Labordiagnostik","1","","1"
"ÖGK-S","Okt.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Okt.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Okt.23","","Gesamt","8476","9785","18261"
"ÖGK-S","Nov.23","5","FA für Haut- und Geschlechtskrankheiten","1225","954","2179"
"ÖGK-S","Nov.23","6","FA für Frauenheilkunde und Geburtshilfe","2670","2505","5175"
"ÖGK-S","Nov.23","7","FA für Innere Medizin","1234","977","2211"
"ÖGK-S","Nov.23","8","FA für Kinder- und Jugendheilkunde","568","1909","2477"
"ÖGK-S","Nov.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","297","512","809"
"ÖGK-S","Nov.23","10","FA für Lungenkrankheiten","140","274","414"
"ÖGK-S","Nov.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Nov.23","12","FA für Orthopädie und orthopädische Chirurgie","1104","743","1847"
"ÖGK-S","Nov.23","13","FA für Physikalische Medizin","30","26","56"
"ÖGK-S","Nov.23","14","FA für Radiologie","74","48","122"
"ÖGK-S","Nov.23","15","FA für Unfallchirurgie","371","270","641"
"ÖGK-S","Nov.23","16","FA für Urologie","222","146","368"
"ÖGK-S","Nov.23","18","FA für Neurochirurgie","122","52","174"
"ÖGK-S","Nov.23","19","FA für Neurologie","346","137","483"
"ÖGK-S","Nov.23","20","FA für Psychiatrie","1","127","128"
"ÖGK-S","Nov.23","21","FA für Plastische Chirurgie","11","12","23"
"ÖGK-S","Nov.23","22","FA für Kinderchirurgie","","1","1"
"ÖGK-S","Nov.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","39","15","54"
"ÖGK-S","Nov.23","24","FA für Nuklearmedizin","23","25","48"
"ÖGK-S","Nov.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Nov.23","29","FA für Immunologie","","",""
"ÖGK-S","Nov.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Nov.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Nov.23","50","FA für medizinische und chemische Labordiagnostik","6","6","12"
"ÖGK-S","Nov.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Nov.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Nov.23","","Gesamt","11483","12217","23700"
"ÖGK-S","Dez.23","5","FA für Haut- und Geschlechtskrankheiten","847","672","1519"
"ÖGK-S","Dez.23","6","FA für Frauenheilkunde und Geburtshilfe","2331","1928","4259"
"ÖGK-S","Dez.23","7","FA für Innere Medizin","823","719","1542"
"ÖGK-S","Dez.23","8","FA für Kinder- und Jugendheilkunde","396","1304","1700"
"ÖGK-S","Dez.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","214","319","533"
"ÖGK-S","Dez.23","10","FA für Lungenkrankheiten","124","141","265"
"ÖGK-S","Dez.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","1","1"
"ÖGK-S","Dez.23","12","FA für Orthopädie und orthopädische Chirurgie","816","518","1334"
"ÖGK-S","Dez.23","13","FA für Physikalische Medizin","26","22","48"
"ÖGK-S","Dez.23","14","FA für Radiologie","65","35","100"
"ÖGK-S","Dez.23","15","FA für Unfallchirurgie","212","148","360"
"ÖGK-S","Dez.23","16","FA für Urologie","110","86","196"
"ÖGK-S","Dez.23","18","FA für Neurochirurgie","77","32","109"
"ÖGK-S","Dez.23","19","FA für Neurologie","244","80","324"
"ÖGK-S","Dez.23","20","FA für Psychiatrie","2","255","257"
"ÖGK-S","Dez.23","21","FA für Plastische Chirurgie","14","16","30"
"ÖGK-S","Dez.23","22","FA für Kinderchirurgie","1","","1"
"ÖGK-S","Dez.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","31","9","40"
"ÖGK-S","Dez.23","24","FA für Nuklearmedizin","30","52","82"
"ÖGK-S","Dez.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Dez.23","29","FA für Immunologie","","",""
"ÖGK-S","Dez.23","32","FA für Kinder- und Jugendpsychiatrie","","1","1"
"ÖGK-S","Dez.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Dez.23","50","FA für medizinische und chemische Labordiagnostik","3","2","5"
"ÖGK-S","Dez.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Dez.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Dez.23","","Gesamt","8428","8722","17150"
"ÖGK-ST","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","3360","1311","4671"
"ÖGK-ST","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","5144","7135","12279"
"ÖGK-ST","Jän.23","7","FA für Innere Medizin","2945","1827","4772"
"ÖGK-ST","Jän.23","8","FA für Kinder- und Jugendheilkunde","2030","2034","4064"
"ÖGK-ST","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1098","1135","2233"
"ÖGK-ST","Jän.23","10","FA für Lungenkrankheiten","74","41","115"
"ÖGK-ST","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","382","128","510"
"ÖGK-ST","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","2139","1651","3790"
"ÖGK-ST","Jän.23","13","FA für Physikalische Medizin","48","31","79"
"ÖGK-ST","Jän.23","14","FA für Radiologie","239","85","324"
"ÖGK-ST","Jän.23","15","FA für Unfallchirurgie","541","323","864"
"ÖGK-ST","Jän.23","16","FA für Urologie","722","658","1380"
"ÖGK-ST","Jän.23","18","FA für Neurochirurgie","53","59","112"
"ÖGK-ST","Jän.23","19","FA für Neurologie","610","412","1022"
"ÖGK-ST","Jän.23","20","FA für Psychiatrie","921","545","1466"
"ÖGK-ST","Jän.23","21","FA für Plastische Chirurgie","30","23","53"
"ÖGK-ST","Jän.23","22","FA für Kinderchirurgie","29","12","41"
"ÖGK-ST","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","6","","6"
"ÖGK-ST","Jän.23","24","FA für Nuklearmedizin","89","51","140"
"ÖGK-ST","Jän.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-ST","Jän.23","29","FA für Immunologie","","1","1"
"ÖGK-ST","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","25","19","44"
"ÖGK-ST","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Jän.23","50","FA für medizinische und chemische Labordiagnostik","4","6","10"
"ÖGK-ST","Jän.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jän.23","","Gesamt","27525","23481","51006"
"ÖGK-ST","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","3584","884","4468"
"ÖGK-ST","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","5168","3703","8871"
"ÖGK-ST","Feb.23","7","FA für Innere Medizin","3251","1278","4529"
"ÖGK-ST","Feb.23","8","FA für Kinder- und Jugendheilkunde","2200","1591","3791"
"ÖGK-ST","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1302","869","2171"
"ÖGK-ST","Feb.23","10","FA für Lungenkrankheiten","105","57","162"
"ÖGK-ST","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","478","95","573"
"ÖGK-ST","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","2326","1303","3629"
"ÖGK-ST","Feb.23","13","FA für Physikalische Medizin","56","26","82"
"ÖGK-ST","Feb.23","14","FA für Radiologie","232","44","276"
"ÖGK-ST","Feb.23","15","FA für Unfallchirurgie","473","151","624"
"ÖGK-ST","Feb.23","16","FA für Urologie","1080","566","1646"
"ÖGK-ST","Feb.23","18","FA für Neurochirurgie","53","52","105"
"ÖGK-ST","Feb.23","19","FA für Neurologie","771","271","1042"
"ÖGK-ST","Feb.23","20","FA für Psychiatrie","1031","339","1370"
"ÖGK-ST","Feb.23","21","FA für Plastische Chirurgie","23","14","37"
"ÖGK-ST","Feb.23","22","FA für Kinderchirurgie","49","8","57"
"ÖGK-ST","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","6","","6"
"ÖGK-ST","Feb.23","24","FA für Nuklearmedizin","102","36","138"
"ÖGK-ST","Feb.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Feb.23","29","FA für Immunologie","","",""
"ÖGK-ST","Feb.23","32","FA für Kinder- und Jugendpsychiatrie","22","7","29"
"ÖGK-ST","Feb.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Feb.23","50","FA für medizinische und chemische Labordiagnostik","9","3","12"
"ÖGK-ST","Feb.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Feb.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Feb.23","","Gesamt","30874","15829","46703"
"ÖGK-ST","Mär.23","5","FA für Haut- und Geschlechtskrankheiten","4413","1043","5456"
"ÖGK-ST","Mär.23","6","FA für Frauenheilkunde und Geburtshilfe","5961","5732","11693"
"ÖGK-ST","Mär.23","7","FA für Innere Medizin","4054","2155","6209"
"ÖGK-ST","Mär.23","8","FA für Kinder- und Jugendheilkunde","3581","2767","6348"
"ÖGK-ST","Mär.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1709","1012","2721"
"ÖGK-ST","Mär.23","10","FA für Lungenkrankheiten","111","62","173"
"ÖGK-ST","Mär.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","554","97","651"
"ÖGK-ST","Mär.23","12","FA für Orthopädie und orthopädische Chirurgie","3421","1808","5229"
"ÖGK-ST","Mär.23","13","FA für Physikalische Medizin","71","32","103"
"ÖGK-ST","Mär.23","14","FA für Radiologie","282","66","348"
"ÖGK-ST","Mär.23","15","FA für Unfallchirurgie","685","324","1009"
"ÖGK-ST","Mär.23","16","FA für Urologie","1170","705","1875"
"ÖGK-ST","Mär.23","18","FA für Neurochirurgie","60","89","149"
"ÖGK-ST","Mär.23","19","FA für Neurologie","865","322","1187"
"ÖGK-ST","Mär.23","20","FA für Psychiatrie","1500","588","2088"
"ÖGK-ST","Mär.23","21","FA für Plastische Chirurgie","45","28","73"
"ÖGK-ST","Mär.23","22","FA für Kinderchirurgie","36","14","50"
"ÖGK-ST","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","12","","12"
"ÖGK-ST","Mär.23","24","FA für Nuklearmedizin","144","71","215"
"ÖGK-ST","Mär.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Mär.23","29","FA für Immunologie","","",""
"ÖGK-ST","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","31","22","53"
"ÖGK-ST","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Mär.23","50","FA für medizinische und chemische Labordiagnostik","4","6","10"
"ÖGK-ST","Mär.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-ST","Mär.23","","Gesamt","40008","25704","65712"
"ÖGK-ST","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","3056","1153","4209"
"ÖGK-ST","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","4981","4389","9370"
"ÖGK-ST","Apr.23","7","FA für Innere Medizin","3146","1732","4878"
"ÖGK-ST","Apr.23","8","FA für Kinder- und Jugendheilkunde","1873","2115","3988"
"ÖGK-ST","Apr.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1488","949","2437"
"ÖGK-ST","Apr.23","10","FA für Lungenkrankheiten","71","37","108"
"ÖGK-ST","Apr.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","497","101","598"
"ÖGK-ST","Apr.23","12","FA für Orthopädie und orthopädische Chirurgie","2290","1549","3839"
"ÖGK-ST","Apr.23","13","FA für Physikalische Medizin","91","25","116"
"ÖGK-ST","Apr.23","14","FA für Radiologie","252","55","307"
"ÖGK-ST","Apr.23","15","FA für Unfallchirurgie","678","313","991"
"ÖGK-ST","Apr.23","16","FA für Urologie","812","598","1410"
"ÖGK-ST","Apr.23","18","FA für Neurochirurgie","56","60","116"
"ÖGK-ST","Apr.23","19","FA für Neurologie","642","238","880"
"ÖGK-ST","Apr.23","20","FA für Psychiatrie","1060","537","1597"
"ÖGK-ST","Apr.23","21","FA für Plastische Chirurgie","29","26","55"
"ÖGK-ST","Apr.23","22","FA für Kinderchirurgie","39","8","47"
"ÖGK-ST","Apr.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","9","","9"
"ÖGK-ST","Apr.23","24","FA für Nuklearmedizin","109","41","150"
"ÖGK-ST","Apr.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Apr.23","29","FA für Immunologie","","",""
"ÖGK-ST","Apr.23","32","FA für Kinder- und Jugendpsychiatrie","54","24","78"
"ÖGK-ST","Apr.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Apr.23","50","FA für medizinische und chemische Labordiagnostik","9","6","15"
"ÖGK-ST","Apr.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Apr.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Apr.23","","Gesamt","30232","19730","49962"
"ÖGK-ST","Mai.23","5","FA für Haut- und Geschlechtskrankheiten","2708","1494","4202"
"ÖGK-ST","Mai.23","6","FA für Frauenheilkunde und Geburtshilfe","4797","5769","10566"
"ÖGK-ST","Mai.23","7","FA für Innere Medizin","3114","2202","5316"
"ÖGK-ST","Mai.23","8","FA für Kinder- und Jugendheilkunde","1992","2373","4365"
"ÖGK-ST","Mai.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1729","1238","2967"
"ÖGK-ST","Mai.23","10","FA für Lungenkrankheiten","69","35","104"
"ÖGK-ST","Mai.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","352","103","455"
"ÖGK-ST","Mai.23","12","FA für Orthopädie und orthopädische Chirurgie","1870","1704","3574"
"ÖGK-ST","Mai.23","13","FA für Physikalische Medizin","64","26","90"
"ÖGK-ST","Mai.23","14","FA für Radiologie","198","77","275"
"ÖGK-ST","Mai.23","15","FA für Unfallchirurgie","413","292","705"
"ÖGK-ST","Mai.23","16","FA für Urologie","835","710","1545"
"ÖGK-ST","Mai.23","18","FA für Neurochirurgie","55","71","126"
"ÖGK-ST","Mai.23","19","FA für Neurologie","614","333","947"
"ÖGK-ST","Mai.23","20","FA für Psychiatrie","937","596","1533"
"ÖGK-ST","Mai.23","21","FA für Plastische Chirurgie","50","36","86"
"ÖGK-ST","Mai.23","22","FA für Kinderchirurgie","15","12","27"
"ÖGK-ST","Mai.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","7","","7"
"ÖGK-ST","Mai.23","24","FA für Nuklearmedizin","163","81","244"
"ÖGK-ST","Mai.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Mai.23","29","FA für Immunologie","","1","1"
"ÖGK-ST","Mai.23","32","FA für Kinder- und Jugendpsychiatrie","10","12","22"
"ÖGK-ST","Mai.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Mai.23","50","FA für medizinische und chemische Labordiagnostik","4","5","9"
"ÖGK-ST","Mai.23","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-ST","Mai.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Mai.23","","Gesamt","29588","23659","53247"
"ÖGK-ST","Jun.23","5","FA für Haut- und Geschlechtskrankheiten","2792","1577","4369"
"ÖGK-ST","Jun.23","6","FA für Frauenheilkunde und Geburtshilfe","4996","5635","10631"
"ÖGK-ST","Jun.23","7","FA für Innere Medizin","3488","2250","5738"
"ÖGK-ST","Jun.23","8","FA für Kinder- und Jugendheilkunde","2162","2079","4241"
"ÖGK-ST","Jun.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","2190","1080","3270"
"ÖGK-ST","Jun.23","10","FA für Lungenkrankheiten","33","35","68"
"ÖGK-ST","Jun.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","389","112","501"
"ÖGK-ST","Jun.23","12","FA für Orthopädie und orthopädische Chirurgie","1589","1699","3288"
"ÖGK-ST","Jun.23","13","FA für Physikalische Medizin","69","28","97"
"ÖGK-ST","Jun.23","14","FA für Radiologie","253","68","321"
"ÖGK-ST","Jun.23","15","FA für Unfallchirurgie","496","308","804"
"ÖGK-ST","Jun.23","16","FA für Urologie","700","609","1309"
"ÖGK-ST","Jun.23","18","FA für Neurochirurgie","73","47","120"
"ÖGK-ST","Jun.23","19","FA für Neurologie","472","321","793"
"ÖGK-ST","Jun.23","20","FA für Psychiatrie","1174","554","1728"
"ÖGK-ST","Jun.23","21","FA für Plastische Chirurgie","38","33","71"
"ÖGK-ST","Jun.23","22","FA für Kinderchirurgie","26","2","28"
"ÖGK-ST","Jun.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","2","","2"
"ÖGK-ST","Jun.23","24","FA für Nuklearmedizin","165","62","227"
"ÖGK-ST","Jun.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Jun.23","29","FA für Immunologie","","2","2"
"ÖGK-ST","Jun.23","32","FA für Kinder- und Jugendpsychiatrie","52","21","73"
"ÖGK-ST","Jun.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Jun.23","50","FA für medizinische und chemische Labordiagnostik","4","8","12"
"ÖGK-ST","Jun.23","53","FA für Pathologie und Histologie","","2","2"
"ÖGK-ST","Jun.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jun.23","","Gesamt","30786","22331","53117"
"ÖGK-ST","Jul.23","5","FA für Haut- und Geschlechtskrankheiten","5513","1770","7283"
"ÖGK-ST","Jul.23","6","FA für Frauenheilkunde und Geburtshilfe","4743","5942","10685"
"ÖGK-ST","Jul.23","7","FA für Innere Medizin","3328","2277","5605"
"ÖGK-ST","Jul.23","8","FA für Kinder- und Jugendheilkunde","2116","2586","4702"
"ÖGK-ST","Jul.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1883","1253","3136"
"ÖGK-ST","Jul.23","10","FA für Lungenkrankheiten","45","32","77"
"ÖGK-ST","Jul.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","348","153","501"
"ÖGK-ST","Jul.23","12","FA für Orthopädie und orthopädische Chirurgie","2446","1964","4410"
"ÖGK-ST","Jul.23","13","FA für Physikalische Medizin","79","38","117"
"ÖGK-ST","Jul.23","14","FA für Radiologie","244","74","318"
"ÖGK-ST","Jul.23","15","FA für Unfallchirurgie","531","380","911"
"ÖGK-ST","Jul.23","16","FA für Urologie","1695","718","2413"
"ÖGK-ST","Jul.23","18","FA für Neurochirurgie","79","68","147"
"ÖGK-ST","Jul.23","19","FA für Neurologie","613","286","899"
"ÖGK-ST","Jul.23","20","FA für Psychiatrie","962","593","1555"
"ÖGK-ST","Jul.23","21","FA für Plastische Chirurgie","32","40","72"
"ÖGK-ST","Jul.23","22","FA für Kinderchirurgie","38","14","52"
"ÖGK-ST","Jul.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","10","1","11"
"ÖGK-ST","Jul.23","24","FA für Nuklearmedizin","145","77","222"
"ÖGK-ST","Jul.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Jul.23","29","FA für Immunologie","","1","1"
"ÖGK-ST","Jul.23","32","FA für Kinder- und Jugendpsychiatrie","39","22","61"
"ÖGK-ST","Jul.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Jul.23","50","FA für medizinische und chemische Labordiagnostik","8","6","14"
"ÖGK-ST","Jul.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Jul.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jul.23","","Gesamt","34227","25849","60076"
"ÖGK-ST","Aug.23","5","FA für Haut- und Geschlechtskrankheiten","6187","1500","7687"
"ÖGK-ST","Aug.23","6","FA für Frauenheilkunde und Geburtshilfe","4733","5394","10127"
"ÖGK-ST","Aug.23","7","FA für Innere Medizin","3134","2169","5303"
"ÖGK-ST","Aug.23","8","FA für Kinder- und Jugendheilkunde","1640","2377","4017"
"ÖGK-ST","Aug.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1855","1167","3022"
"ÖGK-ST","Aug.23","10","FA für Lungenkrankheiten","49","38","87"
"ÖGK-ST","Aug.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","352","158","510"
"ÖGK-ST","Aug.23","12","FA für Orthopädie und orthopädische Chirurgie","4025","1893","5918"
"ÖGK-ST","Aug.23","13","FA für Physikalische Medizin","70","34","104"
"ÖGK-ST","Aug.23","14","FA für Radiologie","241","71","312"
"ÖGK-ST","Aug.23","15","FA für Unfallchirurgie","491","346","837"
"ÖGK-ST","Aug.23","16","FA für Urologie","908","556","1464"
"ÖGK-ST","Aug.23","18","FA für Neurochirurgie","60","69","129"
"ÖGK-ST","Aug.23","19","FA für Neurologie","853","368","1221"
"ÖGK-ST","Aug.23","20","FA für Psychiatrie","991","601","1592"
"ÖGK-ST","Aug.23","21","FA für Plastische Chirurgie","32","34","66"
