"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-S","Sep.23","4","FA für Chirurgie","220","192","412"
"ÖGK-S","Sep.23","5","FA für Haut- und Geschlechtskrankheiten","1103","804","1907"
"ÖGK-S","Sep.23","6","FA für Frauenheilkunde und Geburtshilfe","2641","2164","4805"
"ÖGK-S","Sep.23","7","FA für Innere Medizin","1055","756","1811"
"ÖGK-S","Sep.23","8","FA für Kinder- und Jugendheilkunde","463","1528","1991"
"ÖGK-S","Sep.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","344","428","772"
"ÖGK-S","Sep.23","10","FA für Lungenkrankheiten","129","119","248"
"ÖGK-S","Sep.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","1","1"
"ÖGK-S","Sep.23","12","FA für Orthopädie und orthopädische Chirurgie","1107","784","1891"
"ÖGK-S","Sep.23","13","FA für Physikalische Medizin","23","31","54"
"ÖGK-S","Sep.23","14","FA für Radiologie","101","51","152"
"ÖGK-S","Sep.23","15","FA für Unfallchirurgie","329","227","556"
"ÖGK-S","Sep.23","16","FA für Urologie","158","119","277"
"ÖGK-S","Sep.23","18","FA für Neurochirurgie","132","59","191"
"ÖGK-S","Sep.23","19","FA für Neurologie","340","138","478"
"ÖGK-S","Sep.23","20","FA für Psychiatrie","986","62","1048"
"ÖGK-S","Sep.23","21","FA für Plastische Chirurgie","","1","1"
"ÖGK-S","Sep.23","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Sep.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","13","23","36"
"ÖGK-S","Sep.23","24","FA für Nuklearmedizin","","",""
"ÖGK-S","Sep.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Sep.23","29","FA für Immunologie","","1","1"
"ÖGK-S","Sep.23","32","FA für Kinder- und Jugendpsychiatrie","3","","3"
"ÖGK-S","Sep.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Sep.23","50","FA für medizinische und chemische Labordiagnostik","2","2","4"
"ÖGK-S","Sep.23","53","FA für Pathologie und Histologie","2","1","3"
"ÖGK-S","Sep.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Sep.23","","Gesamt","11543","9935","21478"
"ÖGK-S","Okt.23","1","Arzt für Allgemeinmedizin","1157","1076","2233"
"ÖGK-S","Okt.23","2","FA für Anästhesiologie und Intensivmedizin","49","26","75"
"ÖGK-S","Okt.23","3","FA für Augenheilkunde und Optometrie","686","1535","2221"
"ÖGK-S","Okt.23","4","FA für Chirurgie","148","200","348"
"ÖGK-S","Okt.23","5","FA für Haut- und Geschlechtskrankheiten","826","631","1457"
"ÖGK-S","Okt.23","6","FA für Frauenheilkunde und Geburtshilfe","2207","2158","4365"
"ÖGK-S","Okt.23","7","FA für Innere Medizin","824","816","1640"
"ÖGK-S","Okt.23","8","FA für Kinder- und Jugendheilkunde","390","1369","1759"
"ÖGK-S","Okt.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","272","420","692"
"ÖGK-S","Okt.23","10","FA für Lungenkrankheiten","104","186","290"
"ÖGK-S","Okt.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Okt.23","12","FA für Orthopädie und orthopädische Chirurgie","836","587","1423"
"ÖGK-S","Okt.23","13","FA für Physikalische Medizin","27","23","50"
"ÖGK-S","Okt.23","14","FA für Radiologie","55","38","93"
"ÖGK-S","Okt.23","15","FA für Unfallchirurgie","238","202","440"
"ÖGK-S","Okt.23","16","FA für Urologie","80","67","147"
"ÖGK-S","Okt.23","18","FA für Neurochirurgie","69","51","120"
"ÖGK-S","Okt.23","19","FA für Neurologie","245","132","377"
"ÖGK-S","Okt.23","20","FA für Psychiatrie","910","356","1266"
"ÖGK-S","Okt.23","21","FA für Plastische Chirurgie","","1","1"
"ÖGK-S","Okt.23","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Okt.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","35","19","54"
"ÖGK-S","Okt.23","24","FA für Nuklearmedizin","","",""
"ÖGK-S","Okt.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Okt.23","29","FA für Immunologie","","1","1"
"ÖGK-S","Okt.23","32","FA für Kinder- und Jugendpsychiatrie","5","","5"
"ÖGK-S","Okt.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Okt.23","50","FA für medizinische und chemische Labordiagnostik","1","","1"
"ÖGK-S","Okt.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Okt.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Okt.23","","Gesamt","9164","9894","19058"
"ÖGK-S","Nov.23","1","Arzt für Allgemeinmedizin","1735","1401","3136"
"ÖGK-S","Nov.23","2","FA für Anästhesiologie und Intensivmedizin","44","16","60"
"ÖGK-S","Nov.23","3","FA für Augenheilkunde und Optometrie","1070","1536","2606"
"ÖGK-S","Nov.23","4","FA für Chirurgie","242","236","478"
"ÖGK-S","Nov.23","5","FA für Haut- und Geschlechtskrankheiten","1237","911","2148"
"ÖGK-S","Nov.23","6","FA für Frauenheilkunde und Geburtshilfe","2597","2309","4906"
"ÖGK-S","Nov.23","7","FA für Innere Medizin","1248","891","2139"
"ÖGK-S","Nov.23","8","FA für Kinder- und Jugendheilkunde","567","1920","2487"
"ÖGK-S","Nov.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","287","443","730"
"ÖGK-S","Nov.23","10","FA für Lungenkrankheiten","137","235","372"
"ÖGK-S","Nov.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-S","Nov.23","12","FA für Orthopädie und orthopädische Chirurgie","1059","711","1770"
"ÖGK-S","Nov.23","13","FA für Physikalische Medizin","31","21","52"
"ÖGK-S","Nov.23","14","FA für Radiologie","74","48","122"
"ÖGK-S","Nov.23","15","FA für Unfallchirurgie","372","253","625"
"ÖGK-S","Nov.23","16","FA für Urologie","224","134","358"
"ÖGK-S","Nov.23","18","FA für Neurochirurgie","123","51","174"
"ÖGK-S","Nov.23","19","FA für Neurologie","344","125","469"
"ÖGK-S","Nov.23","20","FA für Psychiatrie","1296","24","1320"
"ÖGK-S","Nov.23","21","FA für Plastische Chirurgie","9","11","20"
"ÖGK-S","Nov.23","22","FA für Kinderchirurgie","","1","1"
"ÖGK-S","Nov.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","34","17","51"
"ÖGK-S","Nov.23","24","FA für Nuklearmedizin","16","16","32"
"ÖGK-S","Nov.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Nov.23","29","FA für Immunologie","","",""
"ÖGK-S","Nov.23","32","FA für Kinder- und Jugendpsychiatrie","9","","9"
"ÖGK-S","Nov.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Nov.23","50","FA für medizinische und chemische Labordiagnostik","6","6","12"
"ÖGK-S","Nov.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Nov.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Nov.23","","Gesamt","12761","11316","24077"
"ÖGK-S","Dez.23","1","Arzt für Allgemeinmedizin","1167","1000","2167"
"ÖGK-S","Dez.23","2","FA für Anästhesiologie und Intensivmedizin","21","14","35"
"ÖGK-S","Dez.23","3","FA für Augenheilkunde und Optometrie","797","1214","2011"
"ÖGK-S","Dez.23","4","FA für Chirurgie","192","175","367"
"ÖGK-S","Dez.23","5","FA für Haut- und Geschlechtskrankheiten","877","677","1554"
"ÖGK-S","Dez.23","6","FA für Frauenheilkunde und Geburtshilfe","2389","1936","4325"
"ÖGK-S","Dez.23","7","FA für Innere Medizin","825","700","1525"
"ÖGK-S","Dez.23","8","FA für Kinder- und Jugendheilkunde","395","1471","1866"
"ÖGK-S","Dez.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","215","322","537"
"ÖGK-S","Dez.23","10","FA für Lungenkrankheiten","123","149","272"
"ÖGK-S","Dez.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","1","1"
"ÖGK-S","Dez.23","12","FA für Orthopädie und orthopädische Chirurgie","798","518","1316"
"ÖGK-S","Dez.23","13","FA für Physikalische Medizin","26","26","52"
"ÖGK-S","Dez.23","14","FA für Radiologie","57","36","93"
"ÖGK-S","Dez.23","15","FA für Unfallchirurgie","213","155","368"
"ÖGK-S","Dez.23","16","FA für Urologie","113","94","207"
"ÖGK-S","Dez.23","18","FA für Neurochirurgie","81","35","116"
"ÖGK-S","Dez.23","19","FA für Neurologie","256","91","347"
"ÖGK-S","Dez.23","20","FA für Psychiatrie","1177","305","1482"
"ÖGK-S","Dez.23","21","FA für Plastische Chirurgie","14","17","31"
"ÖGK-S","Dez.23","22","FA für Kinderchirurgie","1","","1"
"ÖGK-S","Dez.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","29","6","35"
"ÖGK-S","Dez.23","24","FA für Nuklearmedizin","36","55","91"
"ÖGK-S","Dez.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Dez.23","29","FA für Immunologie","","",""
"ÖGK-S","Dez.23","32","FA für Kinder- und Jugendpsychiatrie","8","","8"
"ÖGK-S","Dez.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Dez.23","50","FA für medizinische und chemische Labordiagnostik","3","2","5"
"ÖGK-S","Dez.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Dez.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Dez.23","","Gesamt","9813","8999","18812"
"ÖGK-ST","Jän.23","1","Arzt für Allgemeinmedizin","2665","3045","5710"
"ÖGK-ST","Jän.23","2","FA für Anästhesiologie und Intensivmedizin","116","28","144"
"ÖGK-ST","Jän.23","3","FA für Augenheilkunde und Optometrie","2783","2035","4818"
"ÖGK-ST","Jän.23","4","FA für Chirurgie","560","339","899"
"ÖGK-ST","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","2585","1224","3809"
"ÖGK-ST","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","4488","6309","10797"
"ÖGK-ST","Jän.23","7","FA für Innere Medizin","2667","1690","4357"
"ÖGK-ST","Jän.23","8","FA für Kinder- und Jugendheilkunde","1859","2044","3903"
"ÖGK-ST","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","948","1036","1984"
"ÖGK-ST","Jän.23","10","FA für Lungenkrankheiten","68","49","117"
"ÖGK-ST","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","326","136","462"
"ÖGK-ST","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","1775","1500","3275"
"ÖGK-ST","Jän.23","13","FA für Physikalische Medizin","46","29","75"
"ÖGK-ST","Jän.23","14","FA für Radiologie","208","85","293"
"ÖGK-ST","Jän.23","15","FA für Unfallchirurgie","501","318","819"
"ÖGK-ST","Jän.23","16","FA für Urologie","599","580","1179"
"ÖGK-ST","Jän.23","18","FA für Neurochirurgie","49","44","93"
"ÖGK-ST","Jän.23","19","FA für Neurologie","524","361","885"
"ÖGK-ST","Jän.23","20","FA für Psychiatrie","749","524","1273"
"ÖGK-ST","Jän.23","21","FA für Plastische Chirurgie","26","26","52"
"ÖGK-ST","Jän.23","22","FA für Kinderchirurgie","24","10","34"
"ÖGK-ST","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","6","","6"
"ÖGK-ST","Jän.23","24","FA für Nuklearmedizin","91","48","139"
"ÖGK-ST","Jän.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-ST","Jän.23","29","FA für Immunologie","","1","1"
"ÖGK-ST","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","25","18","43"
"ÖGK-ST","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Jän.23","50","FA für medizinische und chemische Labordiagnostik","4","6","10"
"ÖGK-ST","Jän.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jän.23","","Gesamt","23692","21487","45179"
"ÖGK-ST","Feb.23","1","Arzt für Allgemeinmedizin","3092","1636","4728"
"ÖGK-ST","Feb.23","2","FA für Anästhesiologie und Intensivmedizin","119","15","134"
"ÖGK-ST","Feb.23","3","FA für Augenheilkunde und Optometrie","3475","2237","5712"
"ÖGK-ST","Feb.23","4","FA für Chirurgie","644","139","783"
"ÖGK-ST","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","3086","848","3934"
"ÖGK-ST","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","4586","3774","8360"
"ÖGK-ST","Feb.23","7","FA für Innere Medizin","2802","1176","3978"
"ÖGK-ST","Feb.23","8","FA für Kinder- und Jugendheilkunde","2037","1024","3061"
"ÖGK-ST","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1117","783","1900"
"ÖGK-ST","Feb.23","10","FA für Lungenkrankheiten","104","53","157"
"ÖGK-ST","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","380","88","468"
"ÖGK-ST","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","1879","1067","2946"
"ÖGK-ST","Feb.23","13","FA für Physikalische Medizin","55","27","82"
"ÖGK-ST","Feb.23","14","FA für Radiologie","191","41","232"
"ÖGK-ST","Feb.23","15","FA für Unfallchirurgie","395","150","545"
"ÖGK-ST","Feb.23","16","FA für Urologie","865","554","1419"
"ÖGK-ST","Feb.23","18","FA für Neurochirurgie","53","51","104"
"ÖGK-ST","Feb.23","19","FA für Neurologie","677","250","927"
"ÖGK-ST","Feb.23","20","FA für Psychiatrie","780","319","1099"
"ÖGK-ST","Feb.23","21","FA für Plastische Chirurgie","19","16","35"
"ÖGK-ST","Feb.23","22","FA für Kinderchirurgie","30","10","40"
"ÖGK-ST","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","5","","5"
"ÖGK-ST","Feb.23","24","FA für Nuklearmedizin","102","38","140"
"ÖGK-ST","Feb.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Feb.23","29","FA für Immunologie","","",""
"ÖGK-ST","Feb.23","32","FA für Kinder- und Jugendpsychiatrie","23","7","30"
"ÖGK-ST","Feb.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Feb.23","50","FA für medizinische und chemische Labordiagnostik","9","3","12"
"ÖGK-ST","Feb.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Feb.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Feb.23","","Gesamt","26525","14306","40831"
"ÖGK-ST","Mär.23","1","Arzt für Allgemeinmedizin","4548","3354","7902"
"ÖGK-ST","Mär.23","2","FA für Anästhesiologie und Intensivmedizin","169","26","195"
"ÖGK-ST","Mär.23","3","FA für Augenheilkunde und Optometrie","4798","3825","8623"
"ÖGK-ST","Mär.23","4","FA für Chirurgie","823","363","1186"
"ÖGK-ST","Mär.23","5","FA für Haut- und Geschlechtskrankheiten","3868","927","4795"
"ÖGK-ST","Mär.23","6","FA für Frauenheilkunde und Geburtshilfe","5379","5056","10435"
"ÖGK-ST","Mär.23","7","FA für Innere Medizin","3727","1859","5586"
"ÖGK-ST","Mär.23","8","FA für Kinder- und Jugendheilkunde","3571","2809","6380"
"ÖGK-ST","Mär.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1535","929","2464"
"ÖGK-ST","Mär.23","10","FA für Lungenkrankheiten","106","66","172"
"ÖGK-ST","Mär.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","478","101","579"
"ÖGK-ST","Mär.23","12","FA für Orthopädie und orthopädische Chirurgie","2809","1639","4448"
"ÖGK-ST","Mär.23","13","FA für Physikalische Medizin","66","32","98"
"ÖGK-ST","Mär.23","14","FA für Radiologie","236","65","301"
"ÖGK-ST","Mär.23","15","FA für Unfallchirurgie","542","304","846"
"ÖGK-ST","Mär.23","16","FA für Urologie","1115","588","1703"
"ÖGK-ST","Mär.23","18","FA für Neurochirurgie","55","73","128"
"ÖGK-ST","Mär.23","19","FA für Neurologie","797","289","1086"
"ÖGK-ST","Mär.23","20","FA für Psychiatrie","1337","533","1870"
"ÖGK-ST","Mär.23","21","FA für Plastische Chirurgie","38","29","67"
"ÖGK-ST","Mär.23","22","FA für Kinderchirurgie","36","14","50"
"ÖGK-ST","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","13","","13"
"ÖGK-ST","Mär.23","24","FA für Nuklearmedizin","142","66","208"
"ÖGK-ST","Mär.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Mär.23","29","FA für Immunologie","","",""
"ÖGK-ST","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","28","17","45"
"ÖGK-ST","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Mär.23","50","FA für medizinische und chemische Labordiagnostik","4","6","10"
"ÖGK-ST","Mär.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-ST","Mär.23","","Gesamt","36221","22970","59191"
"ÖGK-ST","Apr.23","1","Arzt für Allgemeinmedizin","4113","3069","7182"
"ÖGK-ST","Apr.23","2","FA für Anästhesiologie und Intensivmedizin","146","17","163"
"ÖGK-ST","Apr.23","3","FA für Augenheilkunde und Optometrie","2499","2914","5413"
"ÖGK-ST","Apr.23","4","FA für Chirurgie","735","376","1111"
"ÖGK-ST","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","2554","1147","3701"
"ÖGK-ST","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","4280","4377","8657"
"ÖGK-ST","Apr.23","7","FA für Innere Medizin","2891","1887","4778"
"ÖGK-ST","Apr.23","8","FA für Kinder- und Jugendheilkunde","1902","2208","4110"
"ÖGK-ST","Apr.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1242","998","2240"
"ÖGK-ST","Apr.23","10","FA für Lungenkrankheiten","64","35","99"
"ÖGK-ST","Apr.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","437","106","543"
"ÖGK-ST","Apr.23","12","FA für Orthopädie und orthopädische Chirurgie","2029","1771","3800"
"ÖGK-ST","Apr.23","13","FA für Physikalische Medizin","75","26","101"
"ÖGK-ST","Apr.23","14","FA für Radiologie","222","57","279"
"ÖGK-ST","Apr.23","15","FA für Unfallchirurgie","607","332","939"
"ÖGK-ST","Apr.23","16","FA für Urologie","685","632","1317"
"ÖGK-ST","Apr.23","18","FA für Neurochirurgie","58","59","117"
"ÖGK-ST","Apr.23","19","FA für Neurologie","545","267","812"
"ÖGK-ST","Apr.23","20","FA für Psychiatrie","851","529","1380"
"ÖGK-ST","Apr.23","21","FA für Plastische Chirurgie","31","22","53"
"ÖGK-ST","Apr.23","22","FA für Kinderchirurgie","50","8","58"
"ÖGK-ST","Apr.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","9","","9"
"ÖGK-ST","Apr.23","24","FA für Nuklearmedizin","110","45","155"
"ÖGK-ST","Apr.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Apr.23","29","FA für Immunologie","","",""
"ÖGK-ST","Apr.23","32","FA für Kinder- und Jugendpsychiatrie","45","29","74"
"ÖGK-ST","Apr.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Apr.23","50","FA für medizinische und chemische Labordiagnostik","9","6","15"
"ÖGK-ST","Apr.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Apr.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Apr.23","","Gesamt","26189","20917","47106"
"ÖGK-ST","Mai.23","1","Arzt für Allgemeinmedizin","2985","2755","5740"
"ÖGK-ST","Mai.23","2","FA für Anästhesiologie und Intensivmedizin","157","17","174"
"ÖGK-ST","Mai.23","3","FA für Augenheilkunde und Optometrie","3656","2906","6562"
"ÖGK-ST","Mai.23","4","FA für Chirurgie","461","306","767"
"ÖGK-ST","Mai.23","5","FA für Haut- und Geschlechtskrankheiten","2472","1295","3767"
"ÖGK-ST","Mai.23","6","FA für Frauenheilkunde und Geburtshilfe","4337","4754","9091"
"ÖGK-ST","Mai.23","7","FA für Innere Medizin","2799","1958","4757"
"ÖGK-ST","Mai.23","8","FA für Kinder- und Jugendheilkunde","1936","2185","4121"
"ÖGK-ST","Mai.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1386","1105","2491"
"ÖGK-ST","Mai.23","10","FA für Lungenkrankheiten","44","34","78"
"ÖGK-ST","Mai.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","274","105","379"
"ÖGK-ST","Mai.23","12","FA für Orthopädie und orthopädische Chirurgie","1453","1503","2956"
"ÖGK-ST","Mai.23","13","FA für Physikalische Medizin","60","26","86"
"ÖGK-ST","Mai.23","14","FA für Radiologie","177","72","249"
"ÖGK-ST","Mai.23","15","FA für Unfallchirurgie","343","267","610"
"ÖGK-ST","Mai.23","16","FA für Urologie","694","582","1276"
"ÖGK-ST","Mai.23","18","FA für Neurochirurgie","52","67","119"
"ÖGK-ST","Mai.23","19","FA für Neurologie","561","313","874"
"ÖGK-ST","Mai.23","20","FA für Psychiatrie","816","537","1353"
"ÖGK-ST","Mai.23","21","FA für Plastische Chirurgie","45","38","83"
"ÖGK-ST","Mai.23","22","FA für Kinderchirurgie","13","12","25"
"ÖGK-ST","Mai.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","7","","7"
"ÖGK-ST","Mai.23","24","FA für Nuklearmedizin","160","81","241"
"ÖGK-ST","Mai.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Mai.23","29","FA für Immunologie","","1","1"
"ÖGK-ST","Mai.23","32","FA für Kinder- und Jugendpsychiatrie","12","12","24"
"ÖGK-ST","Mai.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Mai.23","50","FA für medizinische und chemische Labordiagnostik","4","5","9"
"ÖGK-ST","Mai.23","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-ST","Mai.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Mai.23","","Gesamt","24904","20937","45841"
"ÖGK-ST","Jun.23","1","Arzt für Allgemeinmedizin","3479","3123","6602"
"ÖGK-ST","Jun.23","2","FA für Anästhesiologie und Intensivmedizin","146","18","164"
"ÖGK-ST","Jun.23","3","FA für Augenheilkunde und Optometrie","4801","3681","8482"
"ÖGK-ST","Jun.23","4","FA für Chirurgie","791","357","1148"
"ÖGK-ST","Jun.23","5","FA für Haut- und Geschlechtskrankheiten","2646","1469","4115"
"ÖGK-ST","Jun.23","6","FA für Frauenheilkunde und Geburtshilfe","4394","6512","10906"
"ÖGK-ST","Jun.23","7","FA für Innere Medizin","2942","2352","5294"
"ÖGK-ST","Jun.23","8","FA für Kinder- und Jugendheilkunde","2215","2556","4771"
"ÖGK-ST","Jun.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","2233","1147","3380"
"ÖGK-ST","Jun.23","10","FA für Lungenkrankheiten","53","35","88"
"ÖGK-ST","Jun.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","297","109","406"
"ÖGK-ST","Jun.23","12","FA für Orthopädie und orthopädische Chirurgie","2097","1755","3852"
"ÖGK-ST","Jun.23","13","FA für Physikalische Medizin","64","28","92"
"ÖGK-ST","Jun.23","14","FA für Radiologie","196","74","270"
"ÖGK-ST","Jun.23","15","FA für Unfallchirurgie","511","327","838"
"ÖGK-ST","Jun.23","16","FA für Urologie","700","806","1506"
"ÖGK-ST","Jun.23","18","FA für Neurochirurgie","58","75","133"
"ÖGK-ST","Jun.23","19","FA für Neurologie","514","389","903"
"ÖGK-ST","Jun.23","20","FA für Psychiatrie","866","634","1500"
"ÖGK-ST","Jun.23","21","FA für Plastische Chirurgie","32","31","63"
"ÖGK-ST","Jun.23","22","FA für Kinderchirurgie","19","2","21"
"ÖGK-ST","Jun.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","2","","2"
"ÖGK-ST","Jun.23","24","FA für Nuklearmedizin","159","57","216"
"ÖGK-ST","Jun.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Jun.23","29","FA für Immunologie","","1","1"
"ÖGK-ST","Jun.23","32","FA für Kinder- und Jugendpsychiatrie","51","22","73"
"ÖGK-ST","Jun.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Jun.23","50","FA für medizinische und chemische Labordiagnostik","4","8","12"
"ÖGK-ST","Jun.23","53","FA für Pathologie und Histologie","","2","2"
"ÖGK-ST","Jun.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jun.23","","Gesamt","29270","25570","54840"
"ÖGK-ST","Jul.23","1","Arzt für Allgemeinmedizin","3510","3741","7251"
"ÖGK-ST","Jul.23","2","FA für Anästhesiologie und Intensivmedizin","144","42","186"
"ÖGK-ST","Jul.23","3","FA für Augenheilkunde und Optometrie","4352","3154","7506"
"ÖGK-ST","Jul.23","4","FA für Chirurgie","798","380","1178"
"ÖGK-ST","Jul.23","5","FA für Haut- und Geschlechtskrankheiten","5097","1797","6894"
"ÖGK-ST","Jul.23","6","FA für Frauenheilkunde und Geburtshilfe","4382","5487","9869"
"ÖGK-ST","Jul.23","7","FA für Innere Medizin","2735","2236","4971"
"ÖGK-ST","Jul.23","8","FA für Kinder- und Jugendheilkunde","2137","2621","4758"
"ÖGK-ST","Jul.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1839","1212","3051"
"ÖGK-ST","Jul.23","10","FA für Lungenkrankheiten","47","34","81"
"ÖGK-ST","Jul.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","292","151","443"
"ÖGK-ST","Jul.23","12","FA für Orthopädie und orthopädische Chirurgie","2627","1908","4535"
"ÖGK-ST","Jul.23","13","FA für Physikalische Medizin","66","36","102"
"ÖGK-ST","Jul.23","14","FA für Radiologie","198","73","271"
"ÖGK-ST","Jul.23","15","FA für Unfallchirurgie","523","383","906"
"ÖGK-ST","Jul.23","16","FA für Urologie","1393","698","2091"
"ÖGK-ST","Jul.23","18","FA für Neurochirurgie","64","62","126"
"ÖGK-ST","Jul.23","19","FA für Neurologie","616","300","916"
"ÖGK-ST","Jul.23","20","FA für Psychiatrie","816","638","1454"
"ÖGK-ST","Jul.23","21","FA für Plastische Chirurgie","29","36","65"
"ÖGK-ST","Jul.23","22","FA für Kinderchirurgie","25","13","38"
"ÖGK-ST","Jul.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","10","","10"
"ÖGK-ST","Jul.23","24","FA für Nuklearmedizin","150","78","228"
"ÖGK-ST","Jul.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-ST","Jul.23","29","FA für Immunologie","","2","2"
"ÖGK-ST","Jul.23","32","FA für Kinder- und Jugendpsychiatrie","32","22","54"
"ÖGK-ST","Jul.23","34","FA für medizinische Biologie","","",""
"ÖGK-ST","Jul.23","50","FA für medizinische und chemische Labordiagnostik","8","6","14"
"ÖGK-ST","Jul.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-ST","Jul.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-ST","Jul.23","","Gesamt","31890","25110","57000"
"ÖGK-ST","Aug.23","1","Arzt für Allgemeinmedizin","4057","3494","7551"
