"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-S","Mär.22","20","FA für Psychiatrie","","",""
"ÖGK-S","Mär.22","21","FA für Plastische Chirurgie","2","3","5"
"ÖGK-S","Mär.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Mär.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","17","11","28"
"ÖGK-S","Mär.22","24","FA für Nuklearmedizin","2","6","8"
"ÖGK-S","Mär.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Mär.22","29","FA für Immunologie","","",""
"ÖGK-S","Mär.22","32","FA für Kinder- und Jugendpsychiatrie","","5","5"
"ÖGK-S","Mär.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Mär.22","50","FA für medizinische und chemische Labordiagnostik","5","29","34"
"ÖGK-S","Mär.22","53","FA für Pathologie und Histologie","","2","2"
"ÖGK-S","Mär.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Mär.22","","Gesamt","10889","8201","19090"
"ÖGK-S","Apr.22","1","Arzt für Allgemeinmedizin","1809","1485","3294"
"ÖGK-S","Apr.22","2","FA für Anästhesiologie und Intensivmedizin","19","28","47"
"ÖGK-S","Apr.22","3","FA für Augenheilkunde und Optometrie","940","791","1731"
"ÖGK-S","Apr.22","4","FA für Chirurgie","234","93","327"
"ÖGK-S","Apr.22","5","FA für Haut- und Geschlechtskrankheiten","790","508","1298"
"ÖGK-S","Apr.22","6","FA für Frauenheilkunde und Geburtshilfe","2381","1189","3570"
"ÖGK-S","Apr.22","7","FA für Innere Medizin","987","370","1357"
"ÖGK-S","Apr.22","8","FA für Kinder- und Jugendheilkunde","323","1004","1327"
"ÖGK-S","Apr.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","248","145","393"
"ÖGK-S","Apr.22","10","FA für Lungenkrankheiten","33","19","52"
"ÖGK-S","Apr.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","24","12","36"
"ÖGK-S","Apr.22","12","FA für Orthopädie und orthopädische Chirurgie","611","378","989"
"ÖGK-S","Apr.22","13","FA für Physikalische Medizin","31","28","59"
"ÖGK-S","Apr.22","14","FA für Radiologie","42","23","65"
"ÖGK-S","Apr.22","15","FA für Unfallchirurgie","173","112","285"
"ÖGK-S","Apr.22","16","FA für Urologie","85","49","134"
"ÖGK-S","Apr.22","18","FA für Neurochirurgie","64","30","94"
"ÖGK-S","Apr.22","19","FA für Neurologie","246","89","335"
"ÖGK-S","Apr.22","20","FA für Psychiatrie","1","","1"
"ÖGK-S","Apr.22","21","FA für Plastische Chirurgie","2","2","4"
"ÖGK-S","Apr.22","22","FA für Kinderchirurgie","1","","1"
"ÖGK-S","Apr.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","26","18","44"
"ÖGK-S","Apr.22","24","FA für Nuklearmedizin","2","3","5"
"ÖGK-S","Apr.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Apr.22","29","FA für Immunologie","","",""
"ÖGK-S","Apr.22","32","FA für Kinder- und Jugendpsychiatrie","3","","3"
"ÖGK-S","Apr.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Apr.22","50","FA für medizinische und chemische Labordiagnostik","2","21","23"
"ÖGK-S","Apr.22","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-S","Apr.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Apr.22","","Gesamt","9077","6398","15475"
"ÖGK-S","Mai.22","1","Arzt für Allgemeinmedizin","1716","1439","3155"
"ÖGK-S","Mai.22","2","FA für Anästhesiologie und Intensivmedizin","22","22","44"
"ÖGK-S","Mai.22","3","FA für Augenheilkunde und Optometrie","800","713","1513"
"ÖGK-S","Mai.22","4","FA für Chirurgie","212","104","316"
"ÖGK-S","Mai.22","5","FA für Haut- und Geschlechtskrankheiten","796","430","1226"
"ÖGK-S","Mai.22","6","FA für Frauenheilkunde und Geburtshilfe","2467","1193","3660"
"ÖGK-S","Mai.22","7","FA für Innere Medizin","1080","349","1429"
"ÖGK-S","Mai.22","8","FA für Kinder- und Jugendheilkunde","274","1015","1289"
"ÖGK-S","Mai.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","247","188","435"
"ÖGK-S","Mai.22","10","FA für Lungenkrankheiten","54","15","69"
"ÖGK-S","Mai.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","30","15","45"
"ÖGK-S","Mai.22","12","FA für Orthopädie und orthopädische Chirurgie","697","419","1116"
"ÖGK-S","Mai.22","13","FA für Physikalische Medizin","69","33","102"
"ÖGK-S","Mai.22","14","FA für Radiologie","30","32","62"
"ÖGK-S","Mai.22","15","FA für Unfallchirurgie","218","153","371"
"ÖGK-S","Mai.22","16","FA für Urologie","153","59","212"
"ÖGK-S","Mai.22","18","FA für Neurochirurgie","84","38","122"
"ÖGK-S","Mai.22","19","FA für Neurologie","227","56","283"
"ÖGK-S","Mai.22","20","FA für Psychiatrie","","",""
"ÖGK-S","Mai.22","21","FA für Plastische Chirurgie","7","1","8"
"ÖGK-S","Mai.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Mai.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","32","11","43"
"ÖGK-S","Mai.22","24","FA für Nuklearmedizin","","2","2"
"ÖGK-S","Mai.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Mai.22","29","FA für Immunologie","","",""
"ÖGK-S","Mai.22","32","FA für Kinder- und Jugendpsychiatrie","2","11","13"
"ÖGK-S","Mai.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Mai.22","50","FA für medizinische und chemische Labordiagnostik","5","7","12"
"ÖGK-S","Mai.22","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Mai.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Mai.22","","Gesamt","9222","6305","15527"
"ÖGK-S","Jun.22","1","Arzt für Allgemeinmedizin","1483","1121","2604"
"ÖGK-S","Jun.22","2","FA für Anästhesiologie und Intensivmedizin","26","13","39"
"ÖGK-S","Jun.22","3","FA für Augenheilkunde und Optometrie","676","665","1341"
"ÖGK-S","Jun.22","4","FA für Chirurgie","167","71","238"
"ÖGK-S","Jun.22","5","FA für Haut- und Geschlechtskrankheiten","740","359","1099"
"ÖGK-S","Jun.22","6","FA für Frauenheilkunde und Geburtshilfe","2127","916","3043"
"ÖGK-S","Jun.22","7","FA für Innere Medizin","1055","313","1368"
"ÖGK-S","Jun.22","8","FA für Kinder- und Jugendheilkunde","296","920","1216"
"ÖGK-S","Jun.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","313","148","461"
"ÖGK-S","Jun.22","10","FA für Lungenkrankheiten","34","13","47"
"ÖGK-S","Jun.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","19","15","34"
"ÖGK-S","Jun.22","12","FA für Orthopädie und orthopädische Chirurgie","692","294","986"
"ÖGK-S","Jun.22","13","FA für Physikalische Medizin","45","13","58"
"ÖGK-S","Jun.22","14","FA für Radiologie","35","29","64"
"ÖGK-S","Jun.22","15","FA für Unfallchirurgie","238","139","377"
"ÖGK-S","Jun.22","16","FA für Urologie","117","56","173"
"ÖGK-S","Jun.22","18","FA für Neurochirurgie","58","16","74"
"ÖGK-S","Jun.22","19","FA für Neurologie","223","59","282"
"ÖGK-S","Jun.22","20","FA für Psychiatrie","","",""
"ÖGK-S","Jun.22","21","FA für Plastische Chirurgie","2","3","5"
"ÖGK-S","Jun.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Jun.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","29","15","44"
"ÖGK-S","Jun.22","24","FA für Nuklearmedizin","4","4","8"
"ÖGK-S","Jun.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Jun.22","29","FA für Immunologie","","",""
"ÖGK-S","Jun.22","32","FA für Kinder- und Jugendpsychiatrie","3","2","5"
"ÖGK-S","Jun.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Jun.22","50","FA für medizinische und chemische Labordiagnostik","1","4","5"
"ÖGK-S","Jun.22","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Jun.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1","1"
"ÖGK-S","Jun.22","","Gesamt","8383","5189","13572"
"ÖGK-S","Jul.22","1","Arzt für Allgemeinmedizin","1642","1974","3616"
"ÖGK-S","Jul.22","2","FA für Anästhesiologie und Intensivmedizin","15","41","56"
"ÖGK-S","Jul.22","3","FA für Augenheilkunde und Optometrie","762","775","1537"
"ÖGK-S","Jul.22","4","FA für Chirurgie","144","126","270"
"ÖGK-S","Jul.22","5","FA für Haut- und Geschlechtskrankheiten","790","583","1373"
"ÖGK-S","Jul.22","6","FA für Frauenheilkunde und Geburtshilfe","2681","1368","4049"
"ÖGK-S","Jul.22","7","FA für Innere Medizin","922","459","1381"
"ÖGK-S","Jul.22","8","FA für Kinder- und Jugendheilkunde","263","1151","1414"
"ÖGK-S","Jul.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","164","218","382"
"ÖGK-S","Jul.22","10","FA für Lungenkrankheiten","34","19","53"
"ÖGK-S","Jul.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","24","10","34"
"ÖGK-S","Jul.22","12","FA für Orthopädie und orthopädische Chirurgie","606","433","1039"
"ÖGK-S","Jul.22","13","FA für Physikalische Medizin","46","41","87"
"ÖGK-S","Jul.22","14","FA für Radiologie","37","30","67"
"ÖGK-S","Jul.22","15","FA für Unfallchirurgie","207","240","447"
"ÖGK-S","Jul.22","16","FA für Urologie","104","63","167"
"ÖGK-S","Jul.22","18","FA für Neurochirurgie","61","28","89"
"ÖGK-S","Jul.22","19","FA für Neurologie","198","98","296"
"ÖGK-S","Jul.22","20","FA für Psychiatrie","1","","1"
"ÖGK-S","Jul.22","21","FA für Plastische Chirurgie","4","1","5"
"ÖGK-S","Jul.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Jul.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","49","21","70"
"ÖGK-S","Jul.22","24","FA für Nuklearmedizin","1","7","8"
"ÖGK-S","Jul.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Jul.22","29","FA für Immunologie","","",""
"ÖGK-S","Jul.22","32","FA für Kinder- und Jugendpsychiatrie","1","","1"
"ÖGK-S","Jul.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Jul.22","50","FA für medizinische und chemische Labordiagnostik","3","10","13"
"ÖGK-S","Jul.22","53","FA für Pathologie und Histologie","1","","1"
"ÖGK-S","Jul.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1","1"
"ÖGK-S","Jul.22","","Gesamt","8760","7697","16457"
"ÖGK-S","Aug.22","1","Arzt für Allgemeinmedizin","1612","777","2389"
"ÖGK-S","Aug.22","2","FA für Anästhesiologie und Intensivmedizin","61","15","76"
"ÖGK-S","Aug.22","3","FA für Augenheilkunde und Optometrie","645","810","1455"
"ÖGK-S","Aug.22","4","FA für Chirurgie","124","29","153"
"ÖGK-S","Aug.22","5","FA für Haut- und Geschlechtskrankheiten","764","253","1017"
"ÖGK-S","Aug.22","6","FA für Frauenheilkunde und Geburtshilfe","2420","741","3161"
"ÖGK-S","Aug.22","7","FA für Innere Medizin","922","228","1150"
"ÖGK-S","Aug.22","8","FA für Kinder- und Jugendheilkunde","241","654","895"
"ÖGK-S","Aug.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","235","127","362"
"ÖGK-S","Aug.22","10","FA für Lungenkrankheiten","23","13","36"
"ÖGK-S","Aug.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","27","10","37"
"ÖGK-S","Aug.22","12","FA für Orthopädie und orthopädische Chirurgie","613","210","823"
"ÖGK-S","Aug.22","13","FA für Physikalische Medizin","34","15","49"
"ÖGK-S","Aug.22","14","FA für Radiologie","51","24","75"
"ÖGK-S","Aug.22","15","FA für Unfallchirurgie","179","136","315"
"ÖGK-S","Aug.22","16","FA für Urologie","89","41","130"
"ÖGK-S","Aug.22","18","FA für Neurochirurgie","56","11","67"
"ÖGK-S","Aug.22","19","FA für Neurologie","170","39","209"
"ÖGK-S","Aug.22","20","FA für Psychiatrie","","2","2"
"ÖGK-S","Aug.22","21","FA für Plastische Chirurgie","","1","1"
"ÖGK-S","Aug.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Aug.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","22","18","40"
"ÖGK-S","Aug.22","24","FA für Nuklearmedizin","1","2","3"
"ÖGK-S","Aug.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Aug.22","29","FA für Immunologie","","",""
"ÖGK-S","Aug.22","32","FA für Kinder- und Jugendpsychiatrie","1","16","17"
"ÖGK-S","Aug.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Aug.22","50","FA für medizinische und chemische Labordiagnostik","6","6","12"
"ÖGK-S","Aug.22","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Aug.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Aug.22","","Gesamt","8296","4178","12474"
"ÖGK-S","Sep.22","1","Arzt für Allgemeinmedizin","2102","1513","3615"
"ÖGK-S","Sep.22","2","FA für Anästhesiologie und Intensivmedizin","26","36","62"
"ÖGK-S","Sep.22","3","FA für Augenheilkunde und Optometrie","837","860","1697"
"ÖGK-S","Sep.22","4","FA für Chirurgie","244","123","367"
"ÖGK-S","Sep.22","5","FA für Haut- und Geschlechtskrankheiten","918","564","1482"
"ÖGK-S","Sep.22","6","FA für Frauenheilkunde und Geburtshilfe","2206","1524","3730"
"ÖGK-S","Sep.22","7","FA für Innere Medizin","1210","459","1669"
"ÖGK-S","Sep.22","8","FA für Kinder- und Jugendheilkunde","335","961","1296"
"ÖGK-S","Sep.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","308","216","524"
"ÖGK-S","Sep.22","10","FA für Lungenkrankheiten","48","16","64"
"ÖGK-S","Sep.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","34","28","62"
"ÖGK-S","Sep.22","12","FA für Orthopädie und orthopädische Chirurgie","848","424","1272"
"ÖGK-S","Sep.22","13","FA für Physikalische Medizin","48","28","76"
"ÖGK-S","Sep.22","14","FA für Radiologie","76","47","123"
"ÖGK-S","Sep.22","15","FA für Unfallchirurgie","236","263","499"
"ÖGK-S","Sep.22","16","FA für Urologie","145","70","215"
"ÖGK-S","Sep.22","18","FA für Neurochirurgie","85","33","118"
"ÖGK-S","Sep.22","19","FA für Neurologie","286","84","370"
"ÖGK-S","Sep.22","20","FA für Psychiatrie","","",""
"ÖGK-S","Sep.22","21","FA für Plastische Chirurgie","4","","4"
"ÖGK-S","Sep.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Sep.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","43","25","68"
"ÖGK-S","Sep.22","24","FA für Nuklearmedizin","5","2","7"
"ÖGK-S","Sep.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Sep.22","29","FA für Immunologie","","",""
"ÖGK-S","Sep.22","32","FA für Kinder- und Jugendpsychiatrie","2","1","3"
"ÖGK-S","Sep.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Sep.22","50","FA für medizinische und chemische Labordiagnostik","1","17","18"
"ÖGK-S","Sep.22","53","FA für Pathologie und Histologie","","2","2"
"ÖGK-S","Sep.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Sep.22","","Gesamt","10047","7296","17343"
"ÖGK-S","Okt.22","1","Arzt für Allgemeinmedizin","1626","1252","2878"
"ÖGK-S","Okt.22","2","FA für Anästhesiologie und Intensivmedizin","47","32","79"
"ÖGK-S","Okt.22","3","FA für Augenheilkunde und Optometrie","961","881","1842"
"ÖGK-S","Okt.22","4","FA für Chirurgie","204","81","285"
"ÖGK-S","Okt.22","5","FA für Haut- und Geschlechtskrankheiten","859","502","1361"
"ÖGK-S","Okt.22","6","FA für Frauenheilkunde und Geburtshilfe","2596","1056","3652"
"ÖGK-S","Okt.22","7","FA für Innere Medizin","942","351","1293"
"ÖGK-S","Okt.22","8","FA für Kinder- und Jugendheilkunde","205","884","1089"
"ÖGK-S","Okt.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","222","145","367"
"ÖGK-S","Okt.22","10","FA für Lungenkrankheiten","36","14","50"
"ÖGK-S","Okt.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","39","9","48"
"ÖGK-S","Okt.22","12","FA für Orthopädie und orthopädische Chirurgie","730","310","1040"
"ÖGK-S","Okt.22","13","FA für Physikalische Medizin","26","18","44"
"ÖGK-S","Okt.22","14","FA für Radiologie","69","29","98"
"ÖGK-S","Okt.22","15","FA für Unfallchirurgie","260","171","431"
"ÖGK-S","Okt.22","16","FA für Urologie","155","48","203"
"ÖGK-S","Okt.22","18","FA für Neurochirurgie","70","14","84"
"ÖGK-S","Okt.22","19","FA für Neurologie","196","63","259"
"ÖGK-S","Okt.22","20","FA für Psychiatrie","","",""
"ÖGK-S","Okt.22","21","FA für Plastische Chirurgie","","2","2"
"ÖGK-S","Okt.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Okt.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","30","10","40"
"ÖGK-S","Okt.22","24","FA für Nuklearmedizin","1","3","4"
"ÖGK-S","Okt.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Okt.22","29","FA für Immunologie","","",""
"ÖGK-S","Okt.22","32","FA für Kinder- und Jugendpsychiatrie","1","","1"
"ÖGK-S","Okt.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Okt.22","50","FA für medizinische und chemische Labordiagnostik","14","7","21"
"ÖGK-S","Okt.22","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-S","Okt.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Okt.22","","Gesamt","9289","5883","15172"
"ÖGK-S","Nov.22","1","Arzt für Allgemeinmedizin","2550","1973","4523"
"ÖGK-S","Nov.22","2","FA für Anästhesiologie und Intensivmedizin","56","21","77"
"ÖGK-S","Nov.22","3","FA für Augenheilkunde und Optometrie","1034","986","2020"
"ÖGK-S","Nov.22","4","FA für Chirurgie","267","121","388"
"ÖGK-S","Nov.22","5","FA für Haut- und Geschlechtskrankheiten","1205","579","1784"
"ÖGK-S","Nov.22","6","FA für Frauenheilkunde und Geburtshilfe","3495","1370","4865"
"ÖGK-S","Nov.22","7","FA für Innere Medizin","1464","530","1994"
"ÖGK-S","Nov.22","8","FA für Kinder- und Jugendheilkunde","384","1321","1705"
"ÖGK-S","Nov.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","283","187","470"
"ÖGK-S","Nov.22","10","FA für Lungenkrankheiten","42","23","65"
"ÖGK-S","Nov.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","53","20","73"
"ÖGK-S","Nov.22","12","FA für Orthopädie und orthopädische Chirurgie","886","440","1326"
"ÖGK-S","Nov.22","13","FA für Physikalische Medizin","25","28","53"
"ÖGK-S","Nov.22","14","FA für Radiologie","87","37","124"
"ÖGK-S","Nov.22","15","FA für Unfallchirurgie","275","241","516"
"ÖGK-S","Nov.22","16","FA für Urologie","140","84","224"
"ÖGK-S","Nov.22","18","FA für Neurochirurgie","90","33","123"
"ÖGK-S","Nov.22","19","FA für Neurologie","287","86","373"
"ÖGK-S","Nov.22","20","FA für Psychiatrie","","1","1"
"ÖGK-S","Nov.22","21","FA für Plastische Chirurgie","2","2","4"
"ÖGK-S","Nov.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Nov.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","31","46","77"
"ÖGK-S","Nov.22","24","FA für Nuklearmedizin","1","4","5"
"ÖGK-S","Nov.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Nov.22","29","FA für Immunologie","","",""
"ÖGK-S","Nov.22","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Nov.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Nov.22","50","FA für medizinische und chemische Labordiagnostik","4","2","6"
"ÖGK-S","Nov.22","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-S","Nov.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Nov.22","","Gesamt","12661","8136","20797"
"ÖGK-S","Dez.22","1","Arzt für Allgemeinmedizin","1347","1381","2728"
"ÖGK-S","Dez.22","2","FA für Anästhesiologie und Intensivmedizin","16","19","35"
"ÖGK-S","Dez.22","3","FA für Augenheilkunde und Optometrie","694","774","1468"
"ÖGK-S","Dez.22","4","FA für Chirurgie","164","99","263"
"ÖGK-S","Dez.22","5","FA für Haut- und Geschlechtskrankheiten","801","465","1266"
"ÖGK-S","Dez.22","6","FA für Frauenheilkunde und Geburtshilfe","2032","1261","3293"
"ÖGK-S","Dez.22","7","FA für Innere Medizin","802","670","1472"
"ÖGK-S","Dez.22","8","FA für Kinder- und Jugendheilkunde","233","986","1219"
"ÖGK-S","Dez.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","227","192","419"
"ÖGK-S","Dez.22","10","FA für Lungenkrankheiten","41","23","64"
"ÖGK-S","Dez.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","21","4","25"
"ÖGK-S","Dez.22","12","FA für Orthopädie und orthopädische Chirurgie","585","308","893"
"ÖGK-S","Dez.22","13","FA für Physikalische Medizin","21","3","24"
"ÖGK-S","Dez.22","14","FA für Radiologie","56","37","93"
"ÖGK-S","Dez.22","15","FA für Unfallchirurgie","204","214","418"
"ÖGK-S","Dez.22","16","FA für Urologie","113","46","159"
"ÖGK-S","Dez.22","18","FA für Neurochirurgie","47","33","80"
"ÖGK-S","Dez.22","19","FA für Neurologie","182","51","233"
"ÖGK-S","Dez.22","20","FA für Psychiatrie","","1","1"
"ÖGK-S","Dez.22","21","FA für Plastische Chirurgie","6","","6"
"ÖGK-S","Dez.22","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Dez.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","33","30","63"
"ÖGK-S","Dez.22","24","FA für Nuklearmedizin","4","2","6"
"ÖGK-S","Dez.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Dez.22","29","FA für Immunologie","","",""
"ÖGK-S","Dez.22","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Dez.22","34","FA für medizinische Biologie","","",""
"ÖGK-S","Dez.22","50","FA für medizinische und chemische Labordiagnostik","3","2","5"
"ÖGK-S","Dez.22","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Dez.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Dez.22","","Gesamt","7632","6601","14233"
"ÖGK-S","Jän.23","1","Arzt für Allgemeinmedizin","2356","1970","4326"
"ÖGK-S","Jän.23","2","FA für Anästhesiologie und Intensivmedizin","84","42","126"
"ÖGK-S","Jän.23","3","FA für Augenheilkunde und Optometrie","980","514","1494"
"ÖGK-S","Jän.23","4","FA für Chirurgie","301","116","417"
"ÖGK-S","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","1139","645","1784"
"ÖGK-S","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","2994","1257","4251"
"ÖGK-S","Jän.23","7","FA für Innere Medizin","1142","602","1744"
"ÖGK-S","Jän.23","8","FA für Kinder- und Jugendheilkunde","418","1310","1728"
"ÖGK-S","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","387","291","678"
"ÖGK-S","Jän.23","10","FA für Lungenkrankheiten","43","13","56"
"ÖGK-S","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","54","25","79"
"ÖGK-S","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","840","438","1278"
"ÖGK-S","Jän.23","13","FA für Physikalische Medizin","61","31","92"
"ÖGK-S","Jän.23","14","FA für Radiologie","94","48","142"
"ÖGK-S","Jän.23","15","FA für Unfallchirurgie","298","205","503"
"ÖGK-S","Jän.23","16","FA für Urologie","161","80","241"
"ÖGK-S","Jän.23","18","FA für Neurochirurgie","85","28","113"
"ÖGK-S","Jän.23","19","FA für Neurologie","270","119","389"
"ÖGK-S","Jän.23","20","FA für Psychiatrie","","",""
"ÖGK-S","Jän.23","21","FA für Plastische Chirurgie","2","3","5"
"ÖGK-S","Jän.23","22","FA für Kinderchirurgie","","1","1"
"ÖGK-S","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","55","43","98"
"ÖGK-S","Jän.23","24","FA für Nuklearmedizin","5","9","14"
"ÖGK-S","Jän.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Jän.23","29","FA für Immunologie","","",""
"ÖGK-S","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-S","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-S","Jän.23","50","FA für medizinische und chemische Labordiagnostik","5","8","13"
"ÖGK-S","Jän.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-S","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-S","Jän.23","","Gesamt","11774","7798","19572"
"ÖGK-S","Feb.23","1","Arzt für Allgemeinmedizin","2448","2062","4510"
"ÖGK-S","Feb.23","2","FA für Anästhesiologie und Intensivmedizin","74","46","120"
"ÖGK-S","Feb.23","3","FA für Augenheilkunde und Optometrie","881","992","1873"
"ÖGK-S","Feb.23","4","FA für Chirurgie","301","180","481"
"ÖGK-S","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","995","658","1653"
"ÖGK-S","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","2939","1918","4857"
"ÖGK-S","Feb.23","7","FA für Innere Medizin","1315","756","2071"
"ÖGK-S","Feb.23","8","FA für Kinder- und Jugendheilkunde","405","1182","1587"
"ÖGK-S","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","362","428","790"
"ÖGK-S","Feb.23","10","FA für Lungenkrankheiten","47","23","70"
"ÖGK-S","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","47","14","61"
"ÖGK-S","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","918","454","1372"
"ÖGK-S","Feb.23","13","FA für Physikalische Medizin","119","77","196"
"ÖGK-S","Feb.23","14","FA für Radiologie","75","46","121"
"ÖGK-S","Feb.23","15","FA für Unfallchirurgie","303","248","551"
"ÖGK-S","Feb.23","16","FA für Urologie","228","45","273"
"ÖGK-S","Feb.23","18","FA für Neurochirurgie","63","27","90"
"ÖGK-S","Feb.23","19","FA für Neurologie","295","94","389"
"ÖGK-S","Feb.23","20","FA für Psychiatrie","1","","1"
"ÖGK-S","Feb.23","21","FA für Plastische Chirurgie","2","2","4"
"ÖGK-S","Feb.23","22","FA für Kinderchirurgie","","",""
"ÖGK-S","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","38","42","80"
"ÖGK-S","Feb.23","24","FA für Nuklearmedizin","1","4","5"
"ÖGK-S","Feb.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-S","Feb.23","29","FA für Immunologie","","",""
