Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2022-02,24.0,ÖGK-O,Feb.22,FA für Nuklearmedizin,249.0,137.0,386.0,Oberösterreich
2022-02,26.0,ÖGK-O,Feb.22,FA für Strahlentherapie - Radioonkologie,,,,Oberösterreich
2022-02,29.0,ÖGK-O,Feb.22,FA für Immunologie,1.0,1.0,2.0,Oberösterreich
2022-02,32.0,ÖGK-O,Feb.22,FA für Kinder- und Jugendpsychiatrie,14.0,19.0,33.0,Oberösterreich
2022-02,34.0,ÖGK-O,Feb.22,FA für medizinische Biologie,,,,Oberösterreich
2022-02,50.0,ÖGK-O,Feb.22,FA für medizinische und chemische Labordiagnostik,53.0,74.0,127.0,Oberösterreich
2022-02,53.0,ÖGK-O,Feb.22,FA für Pathologie und Histologie,10.0,26.0,36.0,Oberösterreich
2022-02,55.0,ÖGK-O,Feb.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,4.0,2.0,6.0,Oberösterreich
2022-02,,ÖGK-O,Feb.22,Gesamt,25799.0,26645.0,52444.0,Oberösterreich
2022-03,5.0,ÖGK-O,Mär.22,FA für Haut- und Geschlechtskrankheiten,3987.0,3406.0,7393.0,Oberösterreich
2022-03,6.0,ÖGK-O,Mär.22,FA für Frauenheilkunde und Geburtshilfe,5409.0,5993.0,11402.0,Oberösterreich
2022-03,7.0,ÖGK-O,Mär.22,FA für Innere Medizin,3000.0,1960.0,4960.0,Oberösterreich
2022-03,8.0,ÖGK-O,Mär.22,FA für Kinder- und Jugendheilkunde,1598.0,2968.0,4566.0,Oberösterreich
2022-03,9.0,ÖGK-O,Mär.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",851.0,1175.0,2026.0,Oberösterreich
2022-03,10.0,ÖGK-O,Mär.22,FA für Lungenkrankheiten,19.0,31.0,50.0,Oberösterreich
2022-03,11.0,ÖGK-O,Mär.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,676.0,270.0,946.0,Oberösterreich
2022-03,12.0,ÖGK-O,Mär.22,FA für Orthopädie und orthopädische Chirurgie,1402.0,1358.0,2760.0,Oberösterreich
2022-03,13.0,ÖGK-O,Mär.22,FA für Physikalische Medizin,67.0,70.0,137.0,Oberösterreich
2022-03,14.0,ÖGK-O,Mär.22,FA für Radiologie,1495.0,163.0,1658.0,Oberösterreich
2022-03,15.0,ÖGK-O,Mär.22,FA für Unfallchirurgie,409.0,627.0,1036.0,Oberösterreich
2022-03,16.0,ÖGK-O,Mär.22,FA für Urologie,884.0,438.0,1322.0,Oberösterreich
2022-03,18.0,ÖGK-O,Mär.22,FA für Neurochirurgie,47.0,23.0,70.0,Oberösterreich
2022-03,19.0,ÖGK-O,Mär.22,FA für Neurologie,388.0,204.0,592.0,Oberösterreich
2022-03,20.0,ÖGK-O,Mär.22,FA für Psychiatrie,665.0,690.0,1355.0,Oberösterreich
2022-03,21.0,ÖGK-O,Mär.22,FA für Plastische Chirurgie,36.0,19.0,55.0,Oberösterreich
2022-03,22.0,ÖGK-O,Mär.22,FA für Kinderchirurgie,,1.0,1.0,Oberösterreich
2022-03,23.0,ÖGK-O,Mär.22,"FA für Mund., Kiefer- und Gesichtschirurgie",5.0,2.0,7.0,Oberösterreich
2022-03,24.0,ÖGK-O,Mär.22,FA für Nuklearmedizin,356.0,182.0,538.0,Oberösterreich
2022-03,26.0,ÖGK-O,Mär.22,FA für Strahlentherapie - Radioonkologie,1.0,,1.0,Oberösterreich
2022-03,29.0,ÖGK-O,Mär.22,FA für Immunologie,,1.0,1.0,Oberösterreich
2022-03,32.0,ÖGK-O,Mär.22,FA für Kinder- und Jugendpsychiatrie,14.0,23.0,37.0,Oberösterreich
2022-03,34.0,ÖGK-O,Mär.22,FA für medizinische Biologie,,,,Oberösterreich
2022-03,50.0,ÖGK-O,Mär.22,FA für medizinische und chemische Labordiagnostik,43.0,88.0,131.0,Oberösterreich
2022-03,53.0,ÖGK-O,Mär.22,FA für Pathologie und Histologie,20.0,39.0,59.0,Oberösterreich
2022-03,55.0,ÖGK-O,Mär.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,1.0,1.0,Oberösterreich
2022-03,,ÖGK-O,Mär.22,Gesamt,36937.0,37797.0,74734.0,Oberösterreich
2022-04,5.0,ÖGK-O,Apr.22,FA für Haut- und Geschlechtskrankheiten,3475.0,2635.0,6110.0,Oberösterreich
2022-04,6.0,ÖGK-O,Apr.22,FA für Frauenheilkunde und Geburtshilfe,4873.0,4247.0,9120.0,Oberösterreich
2022-04,7.0,ÖGK-O,Apr.22,FA für Innere Medizin,2971.0,1774.0,4745.0,Oberösterreich
2022-04,8.0,ÖGK-O,Apr.22,FA für Kinder- und Jugendheilkunde,1266.0,2582.0,3848.0,Oberösterreich
2022-04,9.0,ÖGK-O,Apr.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",750.0,944.0,1694.0,Oberösterreich
2022-04,10.0,ÖGK-O,Apr.22,FA für Lungenkrankheiten,17.0,25.0,42.0,Oberösterreich
2022-04,11.0,ÖGK-O,Apr.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,562.0,224.0,786.0,Oberösterreich
2022-04,12.0,ÖGK-O,Apr.22,FA für Orthopädie und orthopädische Chirurgie,1344.0,1078.0,2422.0,Oberösterreich
2022-04,13.0,ÖGK-O,Apr.22,FA für Physikalische Medizin,57.0,53.0,110.0,Oberösterreich
2022-04,14.0,ÖGK-O,Apr.22,FA für Radiologie,776.0,150.0,926.0,Oberösterreich
2022-04,15.0,ÖGK-O,Apr.22,FA für Unfallchirurgie,425.0,457.0,882.0,Oberösterreich
2022-04,16.0,ÖGK-O,Apr.22,FA für Urologie,698.0,319.0,1017.0,Oberösterreich
2022-04,18.0,ÖGK-O,Apr.22,FA für Neurochirurgie,56.0,27.0,83.0,Oberösterreich
2022-04,19.0,ÖGK-O,Apr.22,FA für Neurologie,361.0,160.0,521.0,Oberösterreich
2022-04,20.0,ÖGK-O,Apr.22,FA für Psychiatrie,637.0,497.0,1134.0,Oberösterreich
2022-04,21.0,ÖGK-O,Apr.22,FA für Plastische Chirurgie,31.0,24.0,55.0,Oberösterreich
2022-04,22.0,ÖGK-O,Apr.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-04,23.0,ÖGK-O,Apr.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,3.0,3.0,Oberösterreich
2022-04,24.0,ÖGK-O,Apr.22,FA für Nuklearmedizin,291.0,187.0,478.0,Oberösterreich
2022-04,26.0,ÖGK-O,Apr.22,FA für Strahlentherapie - Radioonkologie,2.0,,2.0,Oberösterreich
2022-04,29.0,ÖGK-O,Apr.22,FA für Immunologie,,,,Oberösterreich
2022-04,32.0,ÖGK-O,Apr.22,FA für Kinder- und Jugendpsychiatrie,13.0,20.0,33.0,Oberösterreich
2022-04,34.0,ÖGK-O,Apr.22,FA für medizinische Biologie,,,,Oberösterreich
2022-04,50.0,ÖGK-O,Apr.22,FA für medizinische und chemische Labordiagnostik,32.0,32.0,64.0,Oberösterreich
2022-04,53.0,ÖGK-O,Apr.22,FA für Pathologie und Histologie,21.0,20.0,41.0,Oberösterreich
2022-04,55.0,ÖGK-O,Apr.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,4.0,,4.0,Oberösterreich
2022-04,,ÖGK-O,Apr.22,Gesamt,33714.0,31323.0,65037.0,Oberösterreich
2022-05,5.0,ÖGK-O,Mai.22,FA für Haut- und Geschlechtskrankheiten,4428.0,2450.0,6878.0,Oberösterreich
2022-05,6.0,ÖGK-O,Mai.22,FA für Frauenheilkunde und Geburtshilfe,4835.0,4222.0,9057.0,Oberösterreich
2022-05,7.0,ÖGK-O,Mai.22,FA für Innere Medizin,4062.0,1544.0,5606.0,Oberösterreich
2022-05,8.0,ÖGK-O,Mai.22,FA für Kinder- und Jugendheilkunde,1516.0,2042.0,3558.0,Oberösterreich
2022-05,9.0,ÖGK-O,Mai.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",1167.0,891.0,2058.0,Oberösterreich
2022-05,10.0,ÖGK-O,Mai.22,FA für Lungenkrankheiten,30.0,33.0,63.0,Oberösterreich
2022-05,11.0,ÖGK-O,Mai.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,773.0,158.0,931.0,Oberösterreich
2022-05,12.0,ÖGK-O,Mai.22,FA für Orthopädie und orthopädische Chirurgie,1707.0,1033.0,2740.0,Oberösterreich
2022-05,13.0,ÖGK-O,Mai.22,FA für Physikalische Medizin,104.0,37.0,141.0,Oberösterreich
2022-05,14.0,ÖGK-O,Mai.22,FA für Radiologie,738.0,137.0,875.0,Oberösterreich
2022-05,15.0,ÖGK-O,Mai.22,FA für Unfallchirurgie,495.0,478.0,973.0,Oberösterreich
2022-05,16.0,ÖGK-O,Mai.22,FA für Urologie,967.0,289.0,1256.0,Oberösterreich
2022-05,18.0,ÖGK-O,Mai.22,FA für Neurochirurgie,61.0,18.0,79.0,Oberösterreich
2022-05,19.0,ÖGK-O,Mai.22,FA für Neurologie,433.0,105.0,538.0,Oberösterreich
2022-05,20.0,ÖGK-O,Mai.22,FA für Psychiatrie,819.0,608.0,1427.0,Oberösterreich
2022-05,21.0,ÖGK-O,Mai.22,FA für Plastische Chirurgie,35.0,26.0,61.0,Oberösterreich
2022-05,22.0,ÖGK-O,Mai.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-05,23.0,ÖGK-O,Mai.22,"FA für Mund., Kiefer- und Gesichtschirurgie",5.0,4.0,9.0,Oberösterreich
2022-05,24.0,ÖGK-O,Mai.22,FA für Nuklearmedizin,320.0,161.0,481.0,Oberösterreich
2022-05,26.0,ÖGK-O,Mai.22,FA für Strahlentherapie - Radioonkologie,,,,Oberösterreich
2022-05,29.0,ÖGK-O,Mai.22,FA für Immunologie,,,,Oberösterreich
2022-05,32.0,ÖGK-O,Mai.22,FA für Kinder- und Jugendpsychiatrie,8.0,10.0,18.0,Oberösterreich
2022-05,34.0,ÖGK-O,Mai.22,FA für medizinische Biologie,,,,Oberösterreich
2022-05,50.0,ÖGK-O,Mai.22,FA für medizinische und chemische Labordiagnostik,34.0,30.0,64.0,Oberösterreich
2022-05,53.0,ÖGK-O,Mai.22,FA für Pathologie und Histologie,31.0,20.0,51.0,Oberösterreich
2022-05,55.0,ÖGK-O,Mai.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,2.0,1.0,3.0,Oberösterreich
2022-05,,ÖGK-O,Mai.22,Gesamt,40038.0,27738.0,67776.0,Oberösterreich
2022-06,5.0,ÖGK-O,Jun.22,FA für Haut- und Geschlechtskrankheiten,6775.0,1558.0,8333.0,Oberösterreich
2022-06,6.0,ÖGK-O,Jun.22,FA für Frauenheilkunde und Geburtshilfe,6486.0,3311.0,9797.0,Oberösterreich
2022-06,7.0,ÖGK-O,Jun.22,FA für Innere Medizin,5075.0,1201.0,6276.0,Oberösterreich
2022-06,8.0,ÖGK-O,Jun.22,FA für Kinder- und Jugendheilkunde,3631.0,712.0,4343.0,Oberösterreich
2022-06,9.0,ÖGK-O,Jun.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",1320.0,662.0,1982.0,Oberösterreich
2022-06,10.0,ÖGK-O,Jun.22,FA für Lungenkrankheiten,40.0,16.0,56.0,Oberösterreich
2022-06,11.0,ÖGK-O,Jun.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,1057.0,116.0,1173.0,Oberösterreich
2022-06,12.0,ÖGK-O,Jun.22,FA für Orthopädie und orthopädische Chirurgie,1797.0,919.0,2716.0,Oberösterreich
2022-06,13.0,ÖGK-O,Jun.22,FA für Physikalische Medizin,81.0,21.0,102.0,Oberösterreich
2022-06,14.0,ÖGK-O,Jun.22,FA für Radiologie,680.0,56.0,736.0,Oberösterreich
2022-06,15.0,ÖGK-O,Jun.22,FA für Unfallchirurgie,533.0,352.0,885.0,Oberösterreich
2022-06,16.0,ÖGK-O,Jun.22,FA für Urologie,1330.0,159.0,1489.0,Oberösterreich
2022-06,18.0,ÖGK-O,Jun.22,FA für Neurochirurgie,94.0,13.0,107.0,Oberösterreich
2022-06,19.0,ÖGK-O,Jun.22,FA für Neurologie,562.0,76.0,638.0,Oberösterreich
2022-06,20.0,ÖGK-O,Jun.22,FA für Psychiatrie,837.0,605.0,1442.0,Oberösterreich
2022-06,21.0,ÖGK-O,Jun.22,FA für Plastische Chirurgie,40.0,7.0,47.0,Oberösterreich
2022-06,22.0,ÖGK-O,Jun.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-06,23.0,ÖGK-O,Jun.22,"FA für Mund., Kiefer- und Gesichtschirurgie",4.0,5.0,9.0,Oberösterreich
2022-06,24.0,ÖGK-O,Jun.22,FA für Nuklearmedizin,402.0,62.0,464.0,Oberösterreich
2022-06,26.0,ÖGK-O,Jun.22,FA für Strahlentherapie - Radioonkologie,3.0,,3.0,Oberösterreich
2022-06,29.0,ÖGK-O,Jun.22,FA für Immunologie,1.0,,1.0,Oberösterreich
2022-06,32.0,ÖGK-O,Jun.22,FA für Kinder- und Jugendpsychiatrie,24.0,24.0,48.0,Oberösterreich
2022-06,34.0,ÖGK-O,Jun.22,FA für medizinische Biologie,,,,Oberösterreich
2022-06,50.0,ÖGK-O,Jun.22,FA für medizinische und chemische Labordiagnostik,44.0,17.0,61.0,Oberösterreich
2022-06,53.0,ÖGK-O,Jun.22,FA für Pathologie und Histologie,42.0,26.0,68.0,Oberösterreich
2022-06,55.0,ÖGK-O,Jun.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,1.0,,1.0,Oberösterreich
2022-06,,ÖGK-O,Jun.22,Gesamt,52000.0,20266.0,72266.0,Oberösterreich
2022-07,5.0,ÖGK-O,Jul.22,FA für Haut- und Geschlechtskrankheiten,5300.0,1695.0,6995.0,Oberösterreich
2022-07,6.0,ÖGK-O,Jul.22,FA für Frauenheilkunde und Geburtshilfe,5601.0,3722.0,9323.0,Oberösterreich
2022-07,7.0,ÖGK-O,Jul.22,FA für Innere Medizin,4199.0,1257.0,5456.0,Oberösterreich
2022-07,8.0,ÖGK-O,Jul.22,FA für Kinder- und Jugendheilkunde,2273.0,1722.0,3995.0,Oberösterreich
2022-07,9.0,ÖGK-O,Jul.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",1118.0,576.0,1694.0,Oberösterreich
2022-07,10.0,ÖGK-O,Jul.22,FA für Lungenkrankheiten,12.0,13.0,25.0,Oberösterreich
2022-07,11.0,ÖGK-O,Jul.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,847.0,121.0,968.0,Oberösterreich
2022-07,12.0,ÖGK-O,Jul.22,FA für Orthopädie und orthopädische Chirurgie,1975.0,754.0,2729.0,Oberösterreich
2022-07,13.0,ÖGK-O,Jul.22,FA für Physikalische Medizin,102.0,13.0,115.0,Oberösterreich
2022-07,14.0,ÖGK-O,Jul.22,FA für Radiologie,670.0,74.0,744.0,Oberösterreich
2022-07,15.0,ÖGK-O,Jul.22,FA für Unfallchirurgie,518.0,203.0,721.0,Oberösterreich
2022-07,16.0,ÖGK-O,Jul.22,FA für Urologie,1097.0,175.0,1272.0,Oberösterreich
2022-07,18.0,ÖGK-O,Jul.22,FA für Neurochirurgie,55.0,11.0,66.0,Oberösterreich
2022-07,19.0,ÖGK-O,Jul.22,FA für Neurologie,547.0,77.0,624.0,Oberösterreich
2022-07,20.0,ÖGK-O,Jul.22,FA für Psychiatrie,986.0,538.0,1524.0,Oberösterreich
2022-07,21.0,ÖGK-O,Jul.22,FA für Plastische Chirurgie,46.0,11.0,57.0,Oberösterreich
2022-07,22.0,ÖGK-O,Jul.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-07,23.0,ÖGK-O,Jul.22,"FA für Mund., Kiefer- und Gesichtschirurgie",6.0,2.0,8.0,Oberösterreich
2022-07,24.0,ÖGK-O,Jul.22,FA für Nuklearmedizin,428.0,74.0,502.0,Oberösterreich
2022-07,26.0,ÖGK-O,Jul.22,FA für Strahlentherapie - Radioonkologie,2.0,,2.0,Oberösterreich
2022-07,29.0,ÖGK-O,Jul.22,FA für Immunologie,,,,Oberösterreich
2022-07,32.0,ÖGK-O,Jul.22,FA für Kinder- und Jugendpsychiatrie,13.0,10.0,23.0,Oberösterreich
2022-07,34.0,ÖGK-O,Jul.22,FA für medizinische Biologie,,,,Oberösterreich
2022-07,50.0,ÖGK-O,Jul.22,FA für medizinische und chemische Labordiagnostik,34.0,21.0,55.0,Oberösterreich
2022-07,53.0,ÖGK-O,Jul.22,FA für Pathologie und Histologie,22.0,9.0,31.0,Oberösterreich
2022-07,55.0,ÖGK-O,Jul.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,1.0,1.0,2.0,Oberösterreich
2022-07,,ÖGK-O,Jul.22,Gesamt,44547.0,22548.0,67095.0,Oberösterreich
2022-08,5.0,ÖGK-O,Aug.22,FA für Haut- und Geschlechtskrankheiten,3309.0,2193.0,5502.0,Oberösterreich
2022-08,6.0,ÖGK-O,Aug.22,FA für Frauenheilkunde und Geburtshilfe,4498.0,3902.0,8400.0,Oberösterreich
2022-08,7.0,ÖGK-O,Aug.22,FA für Innere Medizin,2338.0,1546.0,3884.0,Oberösterreich
2022-08,8.0,ÖGK-O,Aug.22,FA für Kinder- und Jugendheilkunde,2161.0,2008.0,4169.0,Oberösterreich
2022-08,9.0,ÖGK-O,Aug.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",781.0,1008.0,1789.0,Oberösterreich
2022-08,10.0,ÖGK-O,Aug.22,FA für Lungenkrankheiten,9.0,20.0,29.0,Oberösterreich
2022-08,11.0,ÖGK-O,Aug.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,641.0,158.0,799.0,Oberösterreich
2022-08,12.0,ÖGK-O,Aug.22,FA für Orthopädie und orthopädische Chirurgie,1161.0,1059.0,2220.0,Oberösterreich
2022-08,13.0,ÖGK-O,Aug.22,FA für Physikalische Medizin,49.0,25.0,74.0,Oberösterreich
2022-08,14.0,ÖGK-O,Aug.22,FA für Radiologie,565.0,115.0,680.0,Oberösterreich
2022-08,15.0,ÖGK-O,Aug.22,FA für Unfallchirurgie,303.0,394.0,697.0,Oberösterreich
2022-08,16.0,ÖGK-O,Aug.22,FA für Urologie,597.0,278.0,875.0,Oberösterreich
2022-08,18.0,ÖGK-O,Aug.22,FA für Neurochirurgie,41.0,19.0,60.0,Oberösterreich
2022-08,19.0,ÖGK-O,Aug.22,FA für Neurologie,328.0,119.0,447.0,Oberösterreich
2022-08,20.0,ÖGK-O,Aug.22,FA für Psychiatrie,548.0,546.0,1094.0,Oberösterreich
2022-08,21.0,ÖGK-O,Aug.22,FA für Plastische Chirurgie,15.0,19.0,34.0,Oberösterreich
2022-08,22.0,ÖGK-O,Aug.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-08,23.0,ÖGK-O,Aug.22,"FA für Mund., Kiefer- und Gesichtschirurgie",7.0,3.0,10.0,Oberösterreich
2022-08,24.0,ÖGK-O,Aug.22,FA für Nuklearmedizin,240.0,173.0,413.0,Oberösterreich
2022-08,26.0,ÖGK-O,Aug.22,FA für Strahlentherapie - Radioonkologie,,,,Oberösterreich
2022-08,29.0,ÖGK-O,Aug.22,FA für Immunologie,,,,Oberösterreich
2022-08,32.0,ÖGK-O,Aug.22,FA für Kinder- und Jugendpsychiatrie,16.0,14.0,30.0,Oberösterreich
2022-08,34.0,ÖGK-O,Aug.22,FA für medizinische Biologie,,,,Oberösterreich
2022-08,50.0,ÖGK-O,Aug.22,FA für medizinische und chemische Labordiagnostik,12.0,15.0,27.0,Oberösterreich
2022-08,53.0,ÖGK-O,Aug.22,FA für Pathologie und Histologie,25.0,27.0,52.0,Oberösterreich
2022-08,55.0,ÖGK-O,Aug.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Oberösterreich
2022-08,,ÖGK-O,Aug.22,Gesamt,30157.0,26856.0,57013.0,Oberösterreich
2022-09,5.0,ÖGK-O,Sep.22,FA für Haut- und Geschlechtskrankheiten,3110.0,2249.0,5359.0,Oberösterreich
2022-09,6.0,ÖGK-O,Sep.22,FA für Frauenheilkunde und Geburtshilfe,4265.0,4421.0,8686.0,Oberösterreich
2022-09,7.0,ÖGK-O,Sep.22,FA für Innere Medizin,2247.0,1730.0,3977.0,Oberösterreich
2022-09,8.0,ÖGK-O,Sep.22,FA für Kinder- und Jugendheilkunde,1433.0,2047.0,3480.0,Oberösterreich
2022-09,9.0,ÖGK-O,Sep.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",738.0,893.0,1631.0,Oberösterreich
2022-09,10.0,ÖGK-O,Sep.22,FA für Lungenkrankheiten,9.0,20.0,29.0,Oberösterreich
2022-09,11.0,ÖGK-O,Sep.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,397.0,148.0,545.0,Oberösterreich
2022-09,12.0,ÖGK-O,Sep.22,FA für Orthopädie und orthopädische Chirurgie,1169.0,976.0,2145.0,Oberösterreich
2022-09,13.0,ÖGK-O,Sep.22,FA für Physikalische Medizin,37.0,25.0,62.0,Oberösterreich
2022-09,14.0,ÖGK-O,Sep.22,FA für Radiologie,605.0,131.0,736.0,Oberösterreich
2022-09,15.0,ÖGK-O,Sep.22,FA für Unfallchirurgie,304.0,360.0,664.0,Oberösterreich
2022-09,16.0,ÖGK-O,Sep.22,FA für Urologie,506.0,242.0,748.0,Oberösterreich
2022-09,18.0,ÖGK-O,Sep.22,FA für Neurochirurgie,43.0,18.0,61.0,Oberösterreich
2022-09,19.0,ÖGK-O,Sep.22,FA für Neurologie,306.0,118.0,424.0,Oberösterreich
2022-09,20.0,ÖGK-O,Sep.22,FA für Psychiatrie,634.0,599.0,1233.0,Oberösterreich
2022-09,21.0,ÖGK-O,Sep.22,FA für Plastische Chirurgie,21.0,16.0,37.0,Oberösterreich
2022-09,22.0,ÖGK-O,Sep.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-09,23.0,ÖGK-O,Sep.22,"FA für Mund., Kiefer- und Gesichtschirurgie",3.0,4.0,7.0,Oberösterreich
2022-09,24.0,ÖGK-O,Sep.22,FA für Nuklearmedizin,214.0,121.0,335.0,Oberösterreich
2022-09,26.0,ÖGK-O,Sep.22,FA für Strahlentherapie - Radioonkologie,,1.0,1.0,Oberösterreich
2022-09,29.0,ÖGK-O,Sep.22,FA für Immunologie,,,,Oberösterreich
2022-09,32.0,ÖGK-O,Sep.22,FA für Kinder- und Jugendpsychiatrie,18.0,12.0,30.0,Oberösterreich
2022-09,34.0,ÖGK-O,Sep.22,FA für medizinische Biologie,,,,Oberösterreich
2022-09,50.0,ÖGK-O,Sep.22,FA für medizinische und chemische Labordiagnostik,32.0,23.0,55.0,Oberösterreich
2022-09,53.0,ÖGK-O,Sep.22,FA für Pathologie und Histologie,18.0,16.0,34.0,Oberösterreich
2022-09,55.0,ÖGK-O,Sep.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Oberösterreich
2022-09,,ÖGK-O,Sep.22,Gesamt,27674.0,27113.0,54787.0,Oberösterreich
2022-10,5.0,ÖGK-O,Okt.22,FA für Haut- und Geschlechtskrankheiten,2745.0,1788.0,4533.0,Oberösterreich
2022-10,6.0,ÖGK-O,Okt.22,FA für Frauenheilkunde und Geburtshilfe,4268.0,3809.0,8077.0,Oberösterreich
2022-10,7.0,ÖGK-O,Okt.22,FA für Innere Medizin,1715.0,1456.0,3171.0,Oberösterreich
2022-10,8.0,ÖGK-O,Okt.22,FA für Kinder- und Jugendheilkunde,1349.0,1160.0,2509.0,Oberösterreich
2022-10,9.0,ÖGK-O,Okt.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",550.0,646.0,1196.0,Oberösterreich
2022-10,10.0,ÖGK-O,Okt.22,FA für Lungenkrankheiten,4.0,18.0,22.0,Oberösterreich
2022-10,11.0,ÖGK-O,Okt.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,357.0,105.0,462.0,Oberösterreich
2022-10,12.0,ÖGK-O,Okt.22,FA für Orthopädie und orthopädische Chirurgie,1113.0,789.0,1902.0,Oberösterreich
2022-10,13.0,ÖGK-O,Okt.22,FA für Physikalische Medizin,48.0,29.0,77.0,Oberösterreich
2022-10,14.0,ÖGK-O,Okt.22,FA für Radiologie,573.0,60.0,633.0,Oberösterreich
2022-10,15.0,ÖGK-O,Okt.22,FA für Unfallchirurgie,224.0,323.0,547.0,Oberösterreich
2022-10,16.0,ÖGK-O,Okt.22,FA für Urologie,450.0,166.0,616.0,Oberösterreich
2022-10,18.0,ÖGK-O,Okt.22,FA für Neurochirurgie,36.0,10.0,46.0,Oberösterreich
2022-10,19.0,ÖGK-O,Okt.22,FA für Neurologie,261.0,97.0,358.0,Oberösterreich
2022-10,20.0,ÖGK-O,Okt.22,FA für Psychiatrie,432.0,493.0,925.0,Oberösterreich
2022-10,21.0,ÖGK-O,Okt.22,FA für Plastische Chirurgie,21.0,8.0,29.0,Oberösterreich
2022-10,22.0,ÖGK-O,Okt.22,FA für Kinderchirurgie,,,,Oberösterreich
2022-10,23.0,ÖGK-O,Okt.22,"FA für Mund., Kiefer- und Gesichtschirurgie",1.0,2.0,3.0,Oberösterreich
2022-10,24.0,ÖGK-O,Okt.22,FA für Nuklearmedizin,172.0,67.0,239.0,Oberösterreich
2022-10,26.0,ÖGK-O,Okt.22,FA für Strahlentherapie - Radioonkologie,,,,Oberösterreich
2022-10,29.0,ÖGK-O,Okt.22,FA für Immunologie,,,,Oberösterreich
2022-10,32.0,ÖGK-O,Okt.22,FA für Kinder- und Jugendpsychiatrie,9.0,14.0,23.0,Oberösterreich
2022-10,34.0,ÖGK-O,Okt.22,FA für medizinische Biologie,,,,Oberösterreich
2022-10,50.0,ÖGK-O,Okt.22,FA für medizinische und chemische Labordiagnostik,26.0,27.0,53.0,Oberösterreich
2022-10,53.0,ÖGK-O,Okt.22,FA für Pathologie und Histologie,10.0,5.0,15.0,Oberösterreich
2022-10,55.0,ÖGK-O,Okt.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Oberösterreich
2022-10,,ÖGK-O,Okt.22,Gesamt,25449.0,23787.0,49236.0,Oberösterreich
2022-11,5.0,ÖGK-O,Nov.22,FA für Haut- und Geschlechtskrankheiten,3163.0,2752.0,5915.0,Oberösterreich
2022-11,6.0,ÖGK-O,Nov.22,FA für Frauenheilkunde und Geburtshilfe,4447.0,5060.0,9507.0,Oberösterreich
2022-11,7.0,ÖGK-O,Nov.22,FA für Innere Medizin,2253.0,1968.0,4221.0,Oberösterreich
2022-11,8.0,ÖGK-O,Nov.22,FA für Kinder- und Jugendheilkunde,1443.0,2677.0,4120.0,Oberösterreich
2022-11,9.0,ÖGK-O,Nov.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",792.0,993.0,1785.0,Oberösterreich
2022-11,10.0,ÖGK-O,Nov.22,FA für Lungenkrankheiten,8.0,21.0,29.0,Oberösterreich
2022-11,11.0,ÖGK-O,Nov.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,574.0,207.0,781.0,Oberösterreich
2022-11,12.0,ÖGK-O,Nov.22,FA für Orthopädie und orthopädische Chirurgie,1203.0,1125.0,2328.0,Oberösterreich
2022-11,13.0,ÖGK-O,Nov.22,FA für Physikalische Medizin,66.0,71.0,137.0,Oberösterreich
2022-11,14.0,ÖGK-O,Nov.22,FA für Radiologie,754.0,118.0,872.0,Oberösterreich
2022-11,15.0,ÖGK-O,Nov.22,FA für Unfallchirurgie,298.0,387.0,685.0,Oberösterreich
2022-11,16.0,ÖGK-O,Nov.22,FA für Urologie,505.0,352.0,857.0,Oberösterreich
