Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2022-09,,ÖGK-O,Sep.22,Gesamt,8638,3970,12608,Oberösterreich
2022-10,63.0,ÖGK-O,Okt.22,Physiotherapie,8751,3935,12686,Oberösterreich
2022-10,66.0,ÖGK-O,Okt.22,Logopäde,246,248,494,Oberösterreich
2022-10,75.0,ÖGK-O,Okt.22,Ergotherapeut,355,255,610,Oberösterreich
2022-10,,ÖGK-O,Okt.22,Gesamt,9352,4438,13790,Oberösterreich
2022-11,63.0,ÖGK-O,Nov.22,Physiotherapie,8485,4205,12690,Oberösterreich
2022-11,66.0,ÖGK-O,Nov.22,Logopäde,236,256,492,Oberösterreich
2022-11,75.0,ÖGK-O,Nov.22,Ergotherapeut,358,306,664,Oberösterreich
2022-11,,ÖGK-O,Nov.22,Gesamt,9079,4767,13846,Oberösterreich
2022-12,63.0,ÖGK-O,Dez.22,Physiotherapie,8006,4363,12369,Oberösterreich
2022-12,66.0,ÖGK-O,Dez.22,Logopäde,258,238,496,Oberösterreich
2022-12,75.0,ÖGK-O,Dez.22,Ergotherapeut,329,305,634,Oberösterreich
2022-12,,ÖGK-O,Dez.22,Gesamt,8593,4906,13499,Oberösterreich
2023-01,63.0,ÖGK-O,Jän.23,Physiotherapie,6313,4802,11115,Oberösterreich
2023-01,66.0,ÖGK-O,Jän.23,Logopäde,276,278,554,Oberösterreich
2023-01,75.0,ÖGK-O,Jän.23,Ergotherapeut,477,389,866,Oberösterreich
2023-01,,ÖGK-O,Jän.23,Gesamt,7066,5469,12535,Oberösterreich
2023-02,63.0,ÖGK-O,Feb.23,Physiotherapie,9484,4177,13661,Oberösterreich
2023-02,66.0,ÖGK-O,Feb.23,Logopäde,446,271,717,Oberösterreich
2023-02,75.0,ÖGK-O,Feb.23,Ergotherapeut,645,295,940,Oberösterreich
2023-02,,ÖGK-O,Feb.23,Gesamt,10575,4743,15318,Oberösterreich
2023-03,63.0,ÖGK-O,Mär.23,Physiotherapie,12524,5005,17529,Oberösterreich
2023-03,66.0,ÖGK-O,Mär.23,Logopäde,385,319,704,Oberösterreich
2023-03,75.0,ÖGK-O,Mär.23,Ergotherapeut,541,378,919,Oberösterreich
2023-03,,ÖGK-O,Mär.23,Gesamt,13450,5702,19152,Oberösterreich
2023-04,63.0,ÖGK-O,Apr.23,Physiotherapie,9569,4449,14018,Oberösterreich
2023-04,66.0,ÖGK-O,Apr.23,Logopäde,271,298,569,Oberösterreich
2023-04,75.0,ÖGK-O,Apr.23,Ergotherapeut,468,311,779,Oberösterreich
2023-04,,ÖGK-O,Apr.23,Gesamt,10308,5058,15366,Oberösterreich
2023-05,63.0,ÖGK-O,Mai.23,Physiotherapie,7731,4317,12048,Oberösterreich
2023-05,66.0,ÖGK-O,Mai.23,Logopäde,324,297,621,Oberösterreich
2023-05,75.0,ÖGK-O,Mai.23,Ergotherapeut,469,362,831,Oberösterreich
2023-05,,ÖGK-O,Mai.23,Gesamt,8524,4976,13500,Oberösterreich
2023-06,63.0,ÖGK-O,Jun.23,Physiotherapie,9764,3819,13583,Oberösterreich
2023-06,66.0,ÖGK-O,Jun.23,Logopäde,405,247,652,Oberösterreich
2023-06,75.0,ÖGK-O,Jun.23,Ergotherapeut,572,353,925,Oberösterreich
2023-06,,ÖGK-O,Jun.23,Gesamt,10741,4419,15160,Oberösterreich
2023-07,63.0,ÖGK-O,Jul.23,Physiotherapie,8408,4672,13080,Oberösterreich
2023-07,66.0,ÖGK-O,Jul.23,Logopäde,205,294,499,Oberösterreich
2023-07,75.0,ÖGK-O,Jul.23,Ergotherapeut,276,350,626,Oberösterreich
2023-07,,ÖGK-O,Jul.23,Gesamt,8889,5316,14205,Oberösterreich
2023-08,63.0,ÖGK-O,Aug.23,Physiotherapie,10263,3391,13654,Oberösterreich
2023-08,66.0,ÖGK-O,Aug.23,Logopäde,285,208,493,Oberösterreich
2023-08,75.0,ÖGK-O,Aug.23,Ergotherapeut,358,270,628,Oberösterreich
2023-08,,ÖGK-O,Aug.23,Gesamt,10906,3869,14775,Oberösterreich
2023-09,63.0,ÖGK-O,Sep.23,Physiotherapie,8541,4347,12888,Oberösterreich
2023-09,66.0,ÖGK-O,Sep.23,Logopäde,355,143,498,Oberösterreich
2023-09,75.0,ÖGK-O,Sep.23,Ergotherapeut,443,240,683,Oberösterreich
2023-09,,ÖGK-O,Sep.23,Gesamt,9339,4730,14069,Oberösterreich
2023-10,63.0,ÖGK-O,Okt.23,Physiotherapie,8572,2200,10772,Oberösterreich
2023-10,66.0,ÖGK-O,Okt.23,Logopäde,294,159,453,Oberösterreich
2023-10,75.0,ÖGK-O,Okt.23,Ergotherapeut,492,201,693,Oberösterreich
2023-10,,ÖGK-O,Okt.23,Gesamt,9358,2560,11918,Oberösterreich
2023-11,63.0,ÖGK-O,Nov.23,Physiotherapie,8735,3751,12486,Oberösterreich
2023-11,66.0,ÖGK-O,Nov.23,Logopäde,170,208,378,Oberösterreich
2023-11,75.0,ÖGK-O,Nov.23,Ergotherapeut,335,316,651,Oberösterreich
2023-11,,ÖGK-O,Nov.23,Gesamt,9240,4275,13515,Oberösterreich
2023-12,63.0,ÖGK-O,Dez.23,Physiotherapie,7640,3538,11178,Oberösterreich
2023-12,66.0,ÖGK-O,Dez.23,Logopäde,167,169,336,Oberösterreich
2023-12,75.0,ÖGK-O,Dez.23,Ergotherapeut,254,182,436,Oberösterreich
2023-12,,ÖGK-O,Dez.23,Gesamt,8061,3889,11950,Oberösterreich
2021-01,63.0,ÖGK-S,Jän.21,Physiotherapie,4929,916,5845,Salzburg
2021-01,66.0,ÖGK-S,Jän.21,Logopäde,79,26,105,Salzburg
2021-01,75.0,ÖGK-S,Jän.21,Ergotherapeut,129,24,153,Salzburg
2021-01,,ÖGK-S,Jän.21,Gesamt,5137,966,6103,Salzburg
2021-02,63.0,ÖGK-S,Feb.21,Physiotherapie,3933,1590,5523,Salzburg
2021-02,66.0,ÖGK-S,Feb.21,Logopäde,72,66,138,Salzburg
2021-02,75.0,ÖGK-S,Feb.21,Ergotherapeut,116,54,170,Salzburg
2021-02,,ÖGK-S,Feb.21,Gesamt,4121,1710,5831,Salzburg
2021-03,63.0,ÖGK-S,Mär.21,Physiotherapie,5483,1387,6870,Salzburg
2021-03,66.0,ÖGK-S,Mär.21,Logopäde,122,48,170,Salzburg
2021-03,75.0,ÖGK-S,Mär.21,Ergotherapeut,188,46,234,Salzburg
2021-03,,ÖGK-S,Mär.21,Gesamt,5793,1481,7274,Salzburg
2021-04,63.0,ÖGK-S,Apr.21,Physiotherapie,6100,1244,7344,Salzburg
2021-04,66.0,ÖGK-S,Apr.21,Logopäde,107,47,154,Salzburg
2021-04,75.0,ÖGK-S,Apr.21,Ergotherapeut,99,47,146,Salzburg
2021-04,,ÖGK-S,Apr.21,Gesamt,6306,1338,7644,Salzburg
2021-05,63.0,ÖGK-S,Mai.21,Physiotherapie,4514,904,5418,Salzburg
2021-05,66.0,ÖGK-S,Mai.21,Logopäde,114,46,160,Salzburg
2021-05,75.0,ÖGK-S,Mai.21,Ergotherapeut,116,43,159,Salzburg
2021-05,,ÖGK-S,Mai.21,Gesamt,4744,993,5737,Salzburg
2021-06,63.0,ÖGK-S,Jun.21,Physiotherapie,4535,1564,6099,Salzburg
2021-06,66.0,ÖGK-S,Jun.21,Logopäde,140,92,232,Salzburg
2021-06,75.0,ÖGK-S,Jun.21,Ergotherapeut,97,28,125,Salzburg
2021-06,,ÖGK-S,Jun.21,Gesamt,4772,1684,6456,Salzburg
2021-07,63.0,ÖGK-S,Jul.21,Physiotherapie,4555,1719,6274,Salzburg
2021-07,66.0,ÖGK-S,Jul.21,Logopäde,117,91,208,Salzburg
2021-07,75.0,ÖGK-S,Jul.21,Ergotherapeut,237,118,355,Salzburg
2021-07,,ÖGK-S,Jul.21,Gesamt,4909,1928,6837,Salzburg
2021-08,63.0,ÖGK-S,Aug.21,Physiotherapie,3345,1185,4530,Salzburg
2021-08,66.0,ÖGK-S,Aug.21,Logopäde,81,57,138,Salzburg
2021-08,75.0,ÖGK-S,Aug.21,Ergotherapeut,134,67,201,Salzburg
2021-08,,ÖGK-S,Aug.21,Gesamt,3560,1309,4869,Salzburg
2021-09,63.0,ÖGK-S,Sep.21,Physiotherapie,4077,1745,5822,Salzburg
2021-09,66.0,ÖGK-S,Sep.21,Logopäde,89,67,156,Salzburg
2021-09,75.0,ÖGK-S,Sep.21,Ergotherapeut,127,64,191,Salzburg
2021-09,,ÖGK-S,Sep.21,Gesamt,4293,1876,6169,Salzburg
2021-10,63.0,ÖGK-S,Okt.21,Physiotherapie,3526,1641,5167,Salzburg
2021-10,66.0,ÖGK-S,Okt.21,Logopäde,96,71,167,Salzburg
2021-10,75.0,ÖGK-S,Okt.21,Ergotherapeut,76,52,128,Salzburg
2021-10,,ÖGK-S,Okt.21,Gesamt,3698,1764,5462,Salzburg
2021-11,63.0,ÖGK-S,Nov.21,Physiotherapie,5440,1986,7426,Salzburg
2021-11,66.0,ÖGK-S,Nov.21,Logopäde,95,84,179,Salzburg
2021-11,75.0,ÖGK-S,Nov.21,Ergotherapeut,89,74,163,Salzburg
2021-11,,ÖGK-S,Nov.21,Gesamt,5624,2144,7768,Salzburg
2021-12,63.0,ÖGK-S,Dez.21,Physiotherapie,5342,2101,7443,Salzburg
2021-12,66.0,ÖGK-S,Dez.21,Logopäde,79,92,171,Salzburg
2021-12,75.0,ÖGK-S,Dez.21,Ergotherapeut,90,90,180,Salzburg
2021-12,,ÖGK-S,Dez.21,Gesamt,5511,2283,7794,Salzburg
2022-01,63.0,ÖGK-S,Jän.22,Physiotherapie,2732,1663,4395,Salzburg
2022-01,66.0,ÖGK-S,Jän.22,Logopäde,75,49,124,Salzburg
2022-01,75.0,ÖGK-S,Jän.22,Ergotherapeut,90,55,145,Salzburg
2022-01,,ÖGK-S,Jän.22,Gesamt,2897,1767,4664,Salzburg
2022-02,63.0,ÖGK-S,Feb.22,Physiotherapie,4010,2064,6074,Salzburg
2022-02,66.0,ÖGK-S,Feb.22,Logopäde,89,64,153,Salzburg
2022-02,75.0,ÖGK-S,Feb.22,Ergotherapeut,101,82,183,Salzburg
2022-02,,ÖGK-S,Feb.22,Gesamt,4200,2210,6410,Salzburg
2022-03,63.0,ÖGK-S,Mär.22,Physiotherapie,5607,2581,8188,Salzburg
2022-03,66.0,ÖGK-S,Mär.22,Logopäde,120,91,211,Salzburg
2022-03,75.0,ÖGK-S,Mär.22,Ergotherapeut,114,73,187,Salzburg
2022-03,,ÖGK-S,Mär.22,Gesamt,5841,2745,8586,Salzburg
2022-04,63.0,ÖGK-S,Apr.22,Physiotherapie,4131,1879,6010,Salzburg
2022-04,66.0,ÖGK-S,Apr.22,Logopäde,81,96,177,Salzburg
2022-04,75.0,ÖGK-S,Apr.22,Ergotherapeut,83,78,161,Salzburg
2022-04,,ÖGK-S,Apr.22,Gesamt,4295,2053,6348,Salzburg
2022-05,63.0,ÖGK-S,Mai.22,Physiotherapie,7882,8404,16286,Salzburg
2022-05,66.0,ÖGK-S,Mai.22,Logopäde,92,124,216,Salzburg
2022-05,75.0,ÖGK-S,Mai.22,Ergotherapeut,107,82,189,Salzburg
2022-05,,ÖGK-S,Mai.22,Gesamt,8081,8610,16691,Salzburg
2022-06,63.0,ÖGK-S,Jun.22,Physiotherapie,3701,1865,5566,Salzburg
2022-06,66.0,ÖGK-S,Jun.22,Logopäde,116,98,214,Salzburg
2022-06,75.0,ÖGK-S,Jun.22,Ergotherapeut,114,72,186,Salzburg
2022-06,,ÖGK-S,Jun.22,Gesamt,3931,2035,5966,Salzburg
2022-07,63.0,ÖGK-S,Jul.22,Physiotherapie,5166,1799,6965,Salzburg
2022-07,66.0,ÖGK-S,Jul.22,Logopäde,81,89,170,Salzburg
2022-07,75.0,ÖGK-S,Jul.22,Ergotherapeut,116,85,201,Salzburg
2022-07,,ÖGK-S,Jul.22,Gesamt,5363,1973,7336,Salzburg
2022-08,63.0,ÖGK-S,Aug.22,Physiotherapie,4099,1922,6021,Salzburg
2022-08,66.0,ÖGK-S,Aug.22,Logopäde,93,88,181,Salzburg
2022-08,75.0,ÖGK-S,Aug.22,Ergotherapeut,123,78,201,Salzburg
2022-08,,ÖGK-S,Aug.22,Gesamt,4315,2088,6403,Salzburg
2022-09,63.0,ÖGK-S,Sep.22,Physiotherapie,3350,1530,4880,Salzburg
2022-09,66.0,ÖGK-S,Sep.22,Logopäde,89,67,156,Salzburg
2022-09,75.0,ÖGK-S,Sep.22,Ergotherapeut,79,47,126,Salzburg
2022-09,,ÖGK-S,Sep.22,Gesamt,3518,1644,5162,Salzburg
2022-10,63.0,ÖGK-S,Okt.22,Physiotherapie,3108,1285,4393,Salzburg
2022-10,66.0,ÖGK-S,Okt.22,Logopäde,66,62,128,Salzburg
2022-10,75.0,ÖGK-S,Okt.22,Ergotherapeut,92,70,162,Salzburg
2022-10,,ÖGK-S,Okt.22,Gesamt,3266,1417,4683,Salzburg
2022-11,63.0,ÖGK-S,Nov.22,Physiotherapie,3399,1835,5234,Salzburg
2022-11,66.0,ÖGK-S,Nov.22,Logopäde,81,72,153,Salzburg
2022-11,75.0,ÖGK-S,Nov.22,Ergotherapeut,111,80,191,Salzburg
2022-11,,ÖGK-S,Nov.22,Gesamt,3591,1987,5578,Salzburg
2022-12,63.0,ÖGK-S,Dez.22,Physiotherapie,3275,1487,4762,Salzburg
2022-12,66.0,ÖGK-S,Dez.22,Logopäde,76,60,136,Salzburg
2022-12,75.0,ÖGK-S,Dez.22,Ergotherapeut,79,50,129,Salzburg
2022-12,,ÖGK-S,Dez.22,Gesamt,3430,1597,5027,Salzburg
2023-01,63.0,ÖGK-S,Jän.23,Physiotherapie,3427,2208,5635,Salzburg
2023-01,66.0,ÖGK-S,Jän.23,Logopäde,94,99,193,Salzburg
2023-01,75.0,ÖGK-S,Jän.23,Ergotherapeut,101,63,164,Salzburg
2023-01,,ÖGK-S,Jän.23,Gesamt,3622,2370,5992,Salzburg
2023-02,63.0,ÖGK-S,Feb.23,Physiotherapie,3387,1751,5138,Salzburg
2023-02,66.0,ÖGK-S,Feb.23,Logopäde,87,76,163,Salzburg
2023-02,75.0,ÖGK-S,Feb.23,Ergotherapeut,117,89,206,Salzburg
2023-02,,ÖGK-S,Feb.23,Gesamt,3591,1916,5507,Salzburg
2023-03,63.0,ÖGK-S,Mär.23,Physiotherapie,3498,1811,5309,Salzburg
2023-03,66.0,ÖGK-S,Mär.23,Logopäde,99,110,209,Salzburg
2023-03,75.0,ÖGK-S,Mär.23,Ergotherapeut,92,81,173,Salzburg
2023-03,,ÖGK-S,Mär.23,Gesamt,3689,2002,5691,Salzburg
2023-04,63.0,ÖGK-S,Apr.23,Physiotherapie,3224,1608,4832,Salzburg
2023-04,66.0,ÖGK-S,Apr.23,Logopäde,88,83,171,Salzburg
2023-04,75.0,ÖGK-S,Apr.23,Ergotherapeut,93,67,160,Salzburg
2023-04,,ÖGK-S,Apr.23,Gesamt,3405,1758,5163,Salzburg
2023-05,63.0,ÖGK-S,Mai.23,Physiotherapie,2911,1610,4521,Salzburg
2023-05,66.0,ÖGK-S,Mai.23,Logopäde,78,90,168,Salzburg
2023-05,75.0,ÖGK-S,Mai.23,Ergotherapeut,71,87,158,Salzburg
2023-05,,ÖGK-S,Mai.23,Gesamt,3060,1787,4847,Salzburg
2023-06,63.0,ÖGK-S,Jun.23,Physiotherapie,3638,1659,5297,Salzburg
2023-06,66.0,ÖGK-S,Jun.23,Logopäde,105,100,205,Salzburg
2023-06,75.0,ÖGK-S,Jun.23,Ergotherapeut,127,65,192,Salzburg
2023-06,,ÖGK-S,Jun.23,Gesamt,3870,1824,5694,Salzburg
2023-07,63.0,ÖGK-S,Jul.23,Physiotherapie,3832,1941,5773,Salzburg
2023-07,66.0,ÖGK-S,Jul.23,Logopäde,126,108,234,Salzburg
2023-07,75.0,ÖGK-S,Jul.23,Ergotherapeut,107,72,179,Salzburg
2023-07,,ÖGK-S,Jul.23,Gesamt,4065,2121,6186,Salzburg
2023-08,63.0,ÖGK-S,Aug.23,Physiotherapie,3339,1346,4685,Salzburg
2023-08,66.0,ÖGK-S,Aug.23,Logopäde,79,54,133,Salzburg
2023-08,75.0,ÖGK-S,Aug.23,Ergotherapeut,81,47,128,Salzburg
2023-08,,ÖGK-S,Aug.23,Gesamt,3499,1447,4946,Salzburg
2023-09,63.0,ÖGK-S,Sep.23,Physiotherapie,3740,7651,11391,Salzburg
2023-09,66.0,ÖGK-S,Sep.23,Logopäde,96,120,216,Salzburg
2023-09,75.0,ÖGK-S,Sep.23,Ergotherapeut,118,83,201,Salzburg
2023-09,,ÖGK-S,Sep.23,Gesamt,3954,7854,11808,Salzburg
2023-10,63.0,ÖGK-S,Okt.23,Physiotherapie,4525,2558,7083,Salzburg
2023-10,66.0,ÖGK-S,Okt.23,Logopäde,132,138,270,Salzburg
2023-10,75.0,ÖGK-S,Okt.23,Ergotherapeut,149,103,252,Salzburg
2023-10,,ÖGK-S,Okt.23,Gesamt,4806,2799,7605,Salzburg
2023-11,63.0,ÖGK-S,Nov.23,Physiotherapie,4456,2602,7058,Salzburg
2023-11,66.0,ÖGK-S,Nov.23,Logopäde,172,169,341,Salzburg
2023-11,75.0,ÖGK-S,Nov.23,Ergotherapeut,149,115,264,Salzburg
2023-11,,ÖGK-S,Nov.23,Gesamt,4777,2886,7663,Salzburg
2023-12,63.0,ÖGK-S,Dez.23,Physiotherapie,3050,1782,4832,Salzburg
2023-12,66.0,ÖGK-S,Dez.23,Logopäde,104,104,208,Salzburg
2023-12,75.0,ÖGK-S,Dez.23,Ergotherapeut,83,53,136,Salzburg
2023-12,,ÖGK-S,Dez.23,Gesamt,3237,1939,5176,Salzburg
2021-01,63.0,ÖGK-ST,Jän.21,Physiotherapie,2256,914,3170,Steiermark
2021-01,66.0,ÖGK-ST,Jän.21,Logopäde,186,145,331,Steiermark
2021-01,75.0,ÖGK-ST,Jän.21,Ergotherapeut,99,49,148,Steiermark
2021-01,,ÖGK-ST,Jän.21,Gesamt,2541,1108,3649,Steiermark
2021-02,63.0,ÖGK-ST,Feb.21,Physiotherapie,1954,670,2624,Steiermark
2021-02,66.0,ÖGK-ST,Feb.21,Logopäde,194,73,267,Steiermark
2021-02,75.0,ÖGK-ST,Feb.21,Ergotherapeut,59,35,94,Steiermark
2021-02,,ÖGK-ST,Feb.21,Gesamt,2207,778,2985,Steiermark
2021-03,63.0,ÖGK-ST,Mär.21,Physiotherapie,2219,520,2739,Steiermark
2021-03,66.0,ÖGK-ST,Mär.21,Logopäde,210,80,290,Steiermark
2021-03,75.0,ÖGK-ST,Mär.21,Ergotherapeut,120,29,149,Steiermark
2021-03,,ÖGK-ST,Mär.21,Gesamt,2549,629,3178,Steiermark
2021-04,63.0,ÖGK-ST,Apr.21,Physiotherapie,2992,273,3265,Steiermark
2021-04,66.0,ÖGK-ST,Apr.21,Logopäde,281,61,342,Steiermark
2021-04,75.0,ÖGK-ST,Apr.21,Ergotherapeut,150,14,164,Steiermark
2021-04,,ÖGK-ST,Apr.21,Gesamt,3423,348,3771,Steiermark
2021-05,63.0,ÖGK-ST,Mai.21,Physiotherapie,2477,425,2902,Steiermark
2021-05,66.0,ÖGK-ST,Mai.21,Logopäde,251,57,308,Steiermark
2021-05,75.0,ÖGK-ST,Mai.21,Ergotherapeut,80,44,124,Steiermark
2021-05,,ÖGK-ST,Mai.21,Gesamt,2808,526,3334,Steiermark
2021-06,63.0,ÖGK-ST,Jun.21,Physiotherapie,2250,836,3086,Steiermark
2021-06,66.0,ÖGK-ST,Jun.21,Logopäde,257,103,360,Steiermark
2021-06,75.0,ÖGK-ST,Jun.21,Ergotherapeut,91,27,118,Steiermark
2021-06,,ÖGK-ST,Jun.21,Gesamt,2598,966,3564,Steiermark
2021-07,63.0,ÖGK-ST,Jul.21,Physiotherapie,2093,479,2572,Steiermark
2021-07,66.0,ÖGK-ST,Jul.21,Logopäde,235,92,327,Steiermark
2021-07,75.0,ÖGK-ST,Jul.21,Ergotherapeut,81,29,110,Steiermark
2021-07,,ÖGK-ST,Jul.21,Gesamt,2409,600,3009,Steiermark
2021-08,63.0,ÖGK-ST,Aug.21,Physiotherapie,2011,1179,3190,Steiermark
2021-08,66.0,ÖGK-ST,Aug.21,Logopäde,255,192,447,Steiermark
2021-08,75.0,ÖGK-ST,Aug.21,Ergotherapeut,98,47,145,Steiermark
2021-08,,ÖGK-ST,Aug.21,Gesamt,2364,1418,3782,Steiermark
2021-09,63.0,ÖGK-ST,Sep.21,Physiotherapie,5812,1454,7266,Steiermark
2021-09,66.0,ÖGK-ST,Sep.21,Logopäde,471,210,681,Steiermark
2021-09,75.0,ÖGK-ST,Sep.21,Ergotherapeut,184,79,263,Steiermark
2021-09,,ÖGK-ST,Sep.21,Gesamt,6467,1743,8210,Steiermark
2021-10,63.0,ÖGK-ST,Okt.21,Physiotherapie,6857,1628,8485,Steiermark
2021-10,66.0,ÖGK-ST,Okt.21,Logopäde,494,208,702,Steiermark
2021-10,75.0,ÖGK-ST,Okt.21,Ergotherapeut,267,101,368,Steiermark
2021-10,,ÖGK-ST,Okt.21,Gesamt,7618,1937,9555,Steiermark
2021-11,63.0,ÖGK-ST,Nov.21,Physiotherapie,6434,1911,8345,Steiermark
2021-11,66.0,ÖGK-ST,Nov.21,Logopäde,631,255,886,Steiermark
2021-11,75.0,ÖGK-ST,Nov.21,Ergotherapeut,317,95,412,Steiermark
2021-11,,ÖGK-ST,Nov.21,Gesamt,7382,2261,9643,Steiermark
2021-12,63.0,ÖGK-ST,Dez.21,Physiotherapie,2617,2198,4815,Steiermark
2021-12,66.0,ÖGK-ST,Dez.21,Logopäde,249,369,618,Steiermark
2021-12,75.0,ÖGK-ST,Dez.21,Ergotherapeut,155,125,280,Steiermark
2021-12,,ÖGK-ST,Dez.21,Gesamt,3021,2692,5713,Steiermark
2022-01,63.0,ÖGK-ST,Jän.22,Physiotherapie,4147,1102,5249,Steiermark
2022-01,66.0,ÖGK-ST,Jän.22,Logopäde,372,156,528,Steiermark
2022-01,75.0,ÖGK-ST,Jän.22,Ergotherapeut,131,50,181,Steiermark
2022-01,,ÖGK-ST,Jän.22,Gesamt,4650,1308,5958,Steiermark
2022-02,63.0,ÖGK-ST,Feb.22,Physiotherapie,2557,868,3425,Steiermark
2022-02,66.0,ÖGK-ST,Feb.22,Logopäde,226,117,343,Steiermark
2022-02,75.0,ÖGK-ST,Feb.22,Ergotherapeut,108,39,147,Steiermark
2022-02,,ÖGK-ST,Feb.22,Gesamt,2891,1024,3915,Steiermark
2022-03,63.0,ÖGK-ST,Mär.22,Physiotherapie,2512,1150,3662,Steiermark
2022-03,66.0,ÖGK-ST,Mär.22,Logopäde,260,120,380,Steiermark
2022-03,75.0,ÖGK-ST,Mär.22,Ergotherapeut,109,41,150,Steiermark
2022-03,,ÖGK-ST,Mär.22,Gesamt,2881,1311,4192,Steiermark
2022-04,63.0,ÖGK-ST,Apr.22,Physiotherapie,2261,1783,4044,Steiermark
2022-04,66.0,ÖGK-ST,Apr.22,Logopäde,187,176,363,Steiermark
2022-04,75.0,ÖGK-ST,Apr.22,Ergotherapeut,121,98,219,Steiermark
2022-04,,ÖGK-ST,Apr.22,Gesamt,2569,2057,4626,Steiermark
2022-05,63.0,ÖGK-ST,Mai.22,Physiotherapie,2590,1033,3623,Steiermark
2022-05,66.0,ÖGK-ST,Mai.22,Logopäde,328,244,572,Steiermark
2022-05,75.0,ÖGK-ST,Mai.22,Ergotherapeut,117,39,156,Steiermark
2022-05,,ÖGK-ST,Mai.22,Gesamt,3035,1316,4351,Steiermark
2022-06,63.0,ÖGK-ST,Jun.22,Physiotherapie,1745,799,2544,Steiermark
2022-06,66.0,ÖGK-ST,Jun.22,Logopäde,248,117,365,Steiermark
2022-06,75.0,ÖGK-ST,Jun.22,Ergotherapeut,80,36,116,Steiermark
2022-06,,ÖGK-ST,Jun.22,Gesamt,2073,952,3025,Steiermark
2022-07,63.0,ÖGK-ST,Jul.22,Physiotherapie,1761,584,2345,Steiermark
2022-07,66.0,ÖGK-ST,Jul.22,Logopäde,301,77,378,Steiermark
2022-07,75.0,ÖGK-ST,Jul.22,Ergotherapeut,82,50,132,Steiermark
2022-07,,ÖGK-ST,Jul.22,Gesamt,2144,711,2855,Steiermark
2022-08,63.0,ÖGK-ST,Aug.22,Physiotherapie,1771,1198,2969,Steiermark
2022-08,66.0,ÖGK-ST,Aug.22,Logopäde,224,223,447,Steiermark
2022-08,75.0,ÖGK-ST,Aug.22,Ergotherapeut,72,104,176,Steiermark
2022-08,,ÖGK-ST,Aug.22,Gesamt,2067,1525,3592,Steiermark
2022-09,63.0,ÖGK-ST,Sep.22,Physiotherapie,3132,1688,4820,Steiermark
2022-09,66.0,ÖGK-ST,Sep.22,Logopäde,248,305,553,Steiermark
2022-09,75.0,ÖGK-ST,Sep.22,Ergotherapeut,115,135,250,Steiermark
2022-09,,ÖGK-ST,Sep.22,Gesamt,3495,2128,5623,Steiermark
2022-10,63.0,ÖGK-ST,Okt.22,Physiotherapie,2925,1089,4014,Steiermark
2022-10,66.0,ÖGK-ST,Okt.22,Logopäde,310,213,523,Steiermark
2022-10,75.0,ÖGK-ST,Okt.22,Ergotherapeut,190,38,228,Steiermark
2022-10,,ÖGK-ST,Okt.22,Gesamt,3425,1340,4765,Steiermark
2022-11,63.0,ÖGK-ST,Nov.22,Physiotherapie,3135,2264,5399,Steiermark
2022-11,66.0,ÖGK-ST,Nov.22,Logopäde,403,527,930,Steiermark
2022-11,75.0,ÖGK-ST,Nov.22,Ergotherapeut,185,179,364,Steiermark
2022-11,,ÖGK-ST,Nov.22,Gesamt,3723,2970,6693,Steiermark
2022-12,63.0,ÖGK-ST,Dez.22,Physiotherapie,3375,1110,4485,Steiermark
2022-12,66.0,ÖGK-ST,Dez.22,Logopäde,317,114,431,Steiermark
2022-12,75.0,ÖGK-ST,Dez.22,Ergotherapeut,150,38,188,Steiermark
2022-12,,ÖGK-ST,Dez.22,Gesamt,3842,1262,5104,Steiermark
2023-01,63.0,ÖGK-ST,Jän.23,Physiotherapie,4447,1242,5689,Steiermark
2023-01,66.0,ÖGK-ST,Jän.23,Logopäde,411,179,590,Steiermark
2023-01,75.0,ÖGK-ST,Jän.23,Ergotherapeut,203,88,291,Steiermark
2023-01,,ÖGK-ST,Jän.23,Gesamt,5061,1509,6570,Steiermark
2023-02,63.0,ÖGK-ST,Feb.23,Physiotherapie,3186,922,4108,Steiermark
2023-02,66.0,ÖGK-ST,Feb.23,Logopäde,300,148,448,Steiermark
2023-02,75.0,ÖGK-ST,Feb.23,Ergotherapeut,139,63,202,Steiermark
2023-02,,ÖGK-ST,Feb.23,Gesamt,3625,1133,4758,Steiermark
2023-03,63.0,ÖGK-ST,Mär.23,Physiotherapie,5154,1370,6524,Steiermark
2023-03,66.0,ÖGK-ST,Mär.23,Logopäde,639,259,898,Steiermark
2023-03,75.0,ÖGK-ST,Mär.23,Ergotherapeut,309,58,367,Steiermark
2023-03,,ÖGK-ST,Mär.23,Gesamt,6102,1687,7789,Steiermark
2023-04,63.0,ÖGK-ST,Apr.23,Physiotherapie,3577,1663,5240,Steiermark
2023-04,66.0,ÖGK-ST,Apr.23,Logopäde,416,257,673,Steiermark
2023-04,75.0,ÖGK-ST,Apr.23,Ergotherapeut,160,91,251,Steiermark
2023-04,,ÖGK-ST,Apr.23,Gesamt,4153,2011,6164,Steiermark
2023-05,63.0,ÖGK-ST,Mai.23,Physiotherapie,3592,1353,4945,Steiermark
2023-05,66.0,ÖGK-ST,Mai.23,Logopäde,329,145,474,Steiermark
