Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2022-08,22.0,ALL,Aug.22,FA für Kinderchirurgie,49.0,145.0,194.0,Alle
2022-08,23.0,ALL,Aug.22,"FA für Mund., Kiefer- und Gesichtschirurgie",372.0,170.0,542.0,Alle
2022-08,24.0,ALL,Aug.22,FA für Nuklearmedizin,569.0,500.0,1069.0,Alle
2022-08,26.0,ALL,Aug.22,FA für Strahlentherapie - Radioonkologie,10.0,7.0,17.0,Alle
2022-08,29.0,ALL,Aug.22,FA für Immunologie,9.0,25.0,34.0,Alle
2022-08,32.0,ALL,Aug.22,FA für Kinder- und Jugendpsychiatrie,407.0,232.0,639.0,Alle
2022-08,34.0,ALL,Aug.22,FA für medizinische Biologie,,,,Alle
2022-08,50.0,ALL,Aug.22,FA für medizinische und chemische Labordiagnostik,64.0,56.0,120.0,Alle
2022-08,53.0,ALL,Aug.22,FA für Pathologie und Histologie,34.0,38.0,72.0,Alle
2022-08,55.0,ALL,Aug.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,12.0,4.0,16.0,Alle
2022-08,,ALL,Aug.22,Gesamt,203839.0,133705.0,337544.0,Alle
2022-09,5.0,ALL,Sep.22,FA für Haut- und Geschlechtskrankheiten,21560.0,13034.0,34594.0,Alle
2022-09,6.0,ALL,Sep.22,FA für Frauenheilkunde und Geburtshilfe,40570.0,24805.0,65375.0,Alle
2022-09,7.0,ALL,Sep.22,FA für Innere Medizin,23029.0,11324.0,34353.0,Alle
2022-09,8.0,ALL,Sep.22,FA für Kinder- und Jugendheilkunde,11526.0,16234.0,27760.0,Alle
2022-09,9.0,ALL,Sep.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",6705.0,4253.0,10958.0,Alle
2022-09,10.0,ALL,Sep.22,FA für Lungenkrankheiten,701.0,873.0,1574.0,Alle
2022-09,11.0,ALL,Sep.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,4696.0,2074.0,6770.0,Alle
2022-09,12.0,ALL,Sep.22,FA für Orthopädie und orthopädische Chirurgie,16203.0,8290.0,24493.0,Alle
2022-09,13.0,ALL,Sep.22,FA für Physikalische Medizin,456.0,484.0,940.0,Alle
2022-09,14.0,ALL,Sep.22,FA für Radiologie,1817.0,870.0,2687.0,Alle
2022-09,15.0,ALL,Sep.22,FA für Unfallchirurgie,4157.0,2839.0,6996.0,Alle
2022-09,16.0,ALL,Sep.22,FA für Urologie,6560.0,2560.0,9120.0,Alle
2022-09,18.0,ALL,Sep.22,FA für Neurochirurgie,940.0,440.0,1380.0,Alle
2022-09,19.0,ALL,Sep.22,FA für Neurologie,4312.0,1851.0,6163.0,Alle
2022-09,20.0,ALL,Sep.22,FA für Psychiatrie,5222.0,3502.0,8724.0,Alle
2022-09,21.0,ALL,Sep.22,FA für Plastische Chirurgie,349.0,214.0,563.0,Alle
2022-09,22.0,ALL,Sep.22,FA für Kinderchirurgie,37.0,151.0,188.0,Alle
2022-09,23.0,ALL,Sep.22,"FA für Mund., Kiefer- und Gesichtschirurgie",607.0,172.0,779.0,Alle
2022-09,24.0,ALL,Sep.22,FA für Nuklearmedizin,642.0,550.0,1192.0,Alle
2022-09,26.0,ALL,Sep.22,FA für Strahlentherapie - Radioonkologie,8.0,7.0,15.0,Alle
2022-09,29.0,ALL,Sep.22,FA für Immunologie,8.0,15.0,23.0,Alle
2022-09,32.0,ALL,Sep.22,FA für Kinder- und Jugendpsychiatrie,247.0,255.0,502.0,Alle
2022-09,34.0,ALL,Sep.22,FA für medizinische Biologie,,,,Alle
2022-09,50.0,ALL,Sep.22,FA für medizinische und chemische Labordiagnostik,104.0,64.0,168.0,Alle
2022-09,53.0,ALL,Sep.22,FA für Pathologie und Histologie,22.0,26.0,48.0,Alle
2022-09,55.0,ALL,Sep.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,4.0,5.0,9.0,Alle
2022-09,,ALL,Sep.22,Gesamt,228701.0,148590.0,377291.0,Alle
2022-10,5.0,ALL,Okt.22,FA für Haut- und Geschlechtskrankheiten,18015.0,12601.0,30616.0,Alle
2022-10,6.0,ALL,Okt.22,FA für Frauenheilkunde und Geburtshilfe,35797.0,24957.0,60754.0,Alle
2022-10,7.0,ALL,Okt.22,FA für Innere Medizin,20056.0,11745.0,31801.0,Alle
2022-10,8.0,ALL,Okt.22,FA für Kinder- und Jugendheilkunde,9930.0,16780.0,26710.0,Alle
2022-10,9.0,ALL,Okt.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",5174.0,3881.0,9055.0,Alle
2022-10,10.0,ALL,Okt.22,FA für Lungenkrankheiten,497.0,960.0,1457.0,Alle
2022-10,11.0,ALL,Okt.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3740.0,3428.0,7168.0,Alle
2022-10,12.0,ALL,Okt.22,FA für Orthopädie und orthopädische Chirurgie,13562.0,8093.0,21655.0,Alle
2022-10,13.0,ALL,Okt.22,FA für Physikalische Medizin,373.0,458.0,831.0,Alle
2022-10,14.0,ALL,Okt.22,FA für Radiologie,1679.0,793.0,2472.0,Alle
2022-10,15.0,ALL,Okt.22,FA für Unfallchirurgie,3808.0,2637.0,6445.0,Alle
2022-10,16.0,ALL,Okt.22,FA für Urologie,5848.0,2403.0,8251.0,Alle
2022-10,18.0,ALL,Okt.22,FA für Neurochirurgie,710.0,455.0,1165.0,Alle
2022-10,19.0,ALL,Okt.22,FA für Neurologie,4724.0,1922.0,6646.0,Alle
2022-10,20.0,ALL,Okt.22,FA für Psychiatrie,4221.0,4003.0,8224.0,Alle
2022-10,21.0,ALL,Okt.22,FA für Plastische Chirurgie,251.0,243.0,494.0,Alle
2022-10,22.0,ALL,Okt.22,FA für Kinderchirurgie,47.0,141.0,188.0,Alle
2022-10,23.0,ALL,Okt.22,"FA für Mund., Kiefer- und Gesichtschirurgie",498.0,181.0,679.0,Alle
2022-10,24.0,ALL,Okt.22,FA für Nuklearmedizin,497.0,382.0,879.0,Alle
2022-10,26.0,ALL,Okt.22,FA für Strahlentherapie - Radioonkologie,9.0,3.0,12.0,Alle
2022-10,29.0,ALL,Okt.22,FA für Immunologie,9.0,16.0,25.0,Alle
2022-10,32.0,ALL,Okt.22,FA für Kinder- und Jugendpsychiatrie,281.0,277.0,558.0,Alle
2022-10,34.0,ALL,Okt.22,FA für medizinische Biologie,,,,Alle
2022-10,50.0,ALL,Okt.22,FA für medizinische und chemische Labordiagnostik,81.0,65.0,146.0,Alle
2022-10,53.0,ALL,Okt.22,FA für Pathologie und Histologie,11.0,7.0,18.0,Alle
2022-10,55.0,ALL,Okt.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,6.0,5.0,11.0,Alle
2022-10,,ALL,Okt.22,Gesamt,195629.0,154088.0,349717.0,Alle
2022-11,5.0,ALL,Nov.22,FA für Haut- und Geschlechtskrankheiten,20305.0,14850.0,35155.0,Alle
2022-11,6.0,ALL,Nov.22,FA für Frauenheilkunde und Geburtshilfe,39194.0,28125.0,67319.0,Alle
2022-11,7.0,ALL,Nov.22,FA für Innere Medizin,22019.0,13088.0,35107.0,Alle
2022-11,8.0,ALL,Nov.22,FA für Kinder- und Jugendheilkunde,10547.0,20700.0,31247.0,Alle
2022-11,9.0,ALL,Nov.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",6088.0,4859.0,10947.0,Alle
2022-11,10.0,ALL,Nov.22,FA für Lungenkrankheiten,925.0,1172.0,2097.0,Alle
2022-11,11.0,ALL,Nov.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,4879.0,2246.0,7125.0,Alle
2022-11,12.0,ALL,Nov.22,FA für Orthopädie und orthopädische Chirurgie,15115.0,9093.0,24208.0,Alle
2022-11,13.0,ALL,Nov.22,FA für Physikalische Medizin,518.0,498.0,1016.0,Alle
2022-11,14.0,ALL,Nov.22,FA für Radiologie,1808.0,1051.0,2859.0,Alle
2022-11,15.0,ALL,Nov.22,FA für Unfallchirurgie,3827.0,2904.0,6731.0,Alle
2022-11,16.0,ALL,Nov.22,FA für Urologie,6111.0,3325.0,9436.0,Alle
2022-11,18.0,ALL,Nov.22,FA für Neurochirurgie,848.0,471.0,1319.0,Alle
2022-11,19.0,ALL,Nov.22,FA für Neurologie,4614.0,1838.0,6452.0,Alle
2022-11,20.0,ALL,Nov.22,FA für Psychiatrie,5546.0,3908.0,9454.0,Alle
2022-11,21.0,ALL,Nov.22,FA für Plastische Chirurgie,292.0,317.0,609.0,Alle
2022-11,22.0,ALL,Nov.22,FA für Kinderchirurgie,34.0,143.0,177.0,Alle
2022-11,23.0,ALL,Nov.22,"FA für Mund., Kiefer- und Gesichtschirurgie",493.0,265.0,758.0,Alle
2022-11,24.0,ALL,Nov.22,FA für Nuklearmedizin,678.0,545.0,1223.0,Alle
2022-11,26.0,ALL,Nov.22,FA für Strahlentherapie - Radioonkologie,15.0,3.0,18.0,Alle
2022-11,29.0,ALL,Nov.22,FA für Immunologie,3.0,20.0,23.0,Alle
2022-11,32.0,ALL,Nov.22,FA für Kinder- und Jugendpsychiatrie,184.0,247.0,431.0,Alle
2022-11,34.0,ALL,Nov.22,FA für medizinische Biologie,,,,Alle
2022-11,50.0,ALL,Nov.22,FA für medizinische und chemische Labordiagnostik,53.0,49.0,102.0,Alle
2022-11,53.0,ALL,Nov.22,FA für Pathologie und Histologie,18.0,29.0,47.0,Alle
2022-11,55.0,ALL,Nov.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,13.0,11.0,24.0,Alle
2022-11,,ALL,Nov.22,Gesamt,225332.0,174340.0,399672.0,Alle
2022-12,5.0,ALL,Dez.22,FA für Haut- und Geschlechtskrankheiten,16837.0,11765.0,28602.0,Alle
2022-12,6.0,ALL,Dez.22,FA für Frauenheilkunde und Geburtshilfe,27158.0,23575.0,50733.0,Alle
2022-12,7.0,ALL,Dez.22,FA für Innere Medizin,16094.0,11909.0,28003.0,Alle
2022-12,8.0,ALL,Dez.22,FA für Kinder- und Jugendheilkunde,8814.0,18460.0,27274.0,Alle
2022-12,9.0,ALL,Dez.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",4371.0,4098.0,8469.0,Alle
2022-12,10.0,ALL,Dez.22,FA für Lungenkrankheiten,771.0,1078.0,1849.0,Alle
2022-12,11.0,ALL,Dez.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3257.0,2099.0,5356.0,Alle
2022-12,12.0,ALL,Dez.22,FA für Orthopädie und orthopädische Chirurgie,11830.0,7995.0,19825.0,Alle
2022-12,13.0,ALL,Dez.22,FA für Physikalische Medizin,339.0,427.0,766.0,Alle
2022-12,14.0,ALL,Dez.22,FA für Radiologie,1662.0,773.0,2435.0,Alle
2022-12,15.0,ALL,Dez.22,FA für Unfallchirurgie,3260.0,2576.0,5836.0,Alle
2022-12,16.0,ALL,Dez.22,FA für Urologie,4475.0,2666.0,7141.0,Alle
2022-12,18.0,ALL,Dez.22,FA für Neurochirurgie,853.0,386.0,1239.0,Alle
2022-12,19.0,ALL,Dez.22,FA für Neurologie,2608.0,1764.0,4372.0,Alle
2022-12,20.0,ALL,Dez.22,FA für Psychiatrie,3908.0,3807.0,7715.0,Alle
2022-12,21.0,ALL,Dez.22,FA für Plastische Chirurgie,274.0,259.0,533.0,Alle
2022-12,22.0,ALL,Dez.22,FA für Kinderchirurgie,29.0,150.0,179.0,Alle
2022-12,23.0,ALL,Dez.22,"FA für Mund., Kiefer- und Gesichtschirurgie",497.0,249.0,746.0,Alle
2022-12,24.0,ALL,Dez.22,FA für Nuklearmedizin,486.0,399.0,885.0,Alle
2022-12,26.0,ALL,Dez.22,FA für Strahlentherapie - Radioonkologie,9.0,2.0,11.0,Alle
2022-12,29.0,ALL,Dez.22,FA für Immunologie,8.0,19.0,27.0,Alle
2022-12,32.0,ALL,Dez.22,FA für Kinder- und Jugendpsychiatrie,288.0,233.0,521.0,Alle
2022-12,34.0,ALL,Dez.22,FA für medizinische Biologie,,,,Alle
2022-12,50.0,ALL,Dez.22,FA für medizinische und chemische Labordiagnostik,59.0,40.0,99.0,Alle
2022-12,53.0,ALL,Dez.22,FA für Pathologie und Histologie,15.0,17.0,32.0,Alle
2022-12,55.0,ALL,Dez.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,13.0,7.0,20.0,Alle
2022-12,,ALL,Dez.22,Gesamt,165155.0,148949.0,314104.0,Alle
2023-01,5.0,ALL,Jän.23,FA für Haut- und Geschlechtskrankheiten,15497.0,13519.0,29016.0,Alle
2023-01,6.0,ALL,Jän.23,FA für Frauenheilkunde und Geburtshilfe,29728.0,27567.0,57295.0,Alle
2023-01,7.0,ALL,Jän.23,FA für Innere Medizin,16912.0,12521.0,29433.0,Alle
2023-01,8.0,ALL,Jän.23,FA für Kinder- und Jugendheilkunde,9326.0,21657.0,30983.0,Alle
2023-01,9.0,ALL,Jän.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",5451.0,4958.0,10409.0,Alle
2023-01,10.0,ALL,Jän.23,FA für Lungenkrankheiten,926.0,1020.0,1946.0,Alle
2023-01,11.0,ALL,Jän.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3941.0,2115.0,6056.0,Alle
2023-01,12.0,ALL,Jän.23,FA für Orthopädie und orthopädische Chirurgie,12798.0,8307.0,21105.0,Alle
2023-01,13.0,ALL,Jän.23,FA für Physikalische Medizin,487.0,532.0,1019.0,Alle
2023-01,14.0,ALL,Jän.23,FA für Radiologie,1457.0,895.0,2352.0,Alle
2023-01,15.0,ALL,Jän.23,FA für Unfallchirurgie,3345.0,2706.0,6051.0,Alle
2023-01,16.0,ALL,Jän.23,FA für Urologie,5141.0,3151.0,8292.0,Alle
2023-01,18.0,ALL,Jän.23,FA für Neurochirurgie,774.0,390.0,1164.0,Alle
2023-01,19.0,ALL,Jän.23,FA für Neurologie,3390.0,2128.0,5518.0,Alle
2023-01,20.0,ALL,Jän.23,FA für Psychiatrie,4725.0,3890.0,8615.0,Alle
2023-01,21.0,ALL,Jän.23,FA für Plastische Chirurgie,315.0,294.0,609.0,Alle
2023-01,22.0,ALL,Jän.23,FA für Kinderchirurgie,33.0,131.0,164.0,Alle
2023-01,23.0,ALL,Jän.23,"FA für Mund., Kiefer- und Gesichtschirurgie",506.0,277.0,783.0,Alle
2023-01,24.0,ALL,Jän.23,FA für Nuklearmedizin,521.0,444.0,965.0,Alle
2023-01,26.0,ALL,Jän.23,FA für Strahlentherapie - Radioonkologie,7.0,3.0,10.0,Alle
2023-01,29.0,ALL,Jän.23,FA für Immunologie,3.0,20.0,23.0,Alle
2023-01,32.0,ALL,Jän.23,FA für Kinder- und Jugendpsychiatrie,266.0,250.0,516.0,Alle
2023-01,34.0,ALL,Jän.23,FA für medizinische Biologie,,,,Alle
2023-01,50.0,ALL,Jän.23,FA für medizinische und chemische Labordiagnostik,46.0,50.0,96.0,Alle
2023-01,53.0,ALL,Jän.23,FA für Pathologie und Histologie,12.0,28.0,40.0,Alle
2023-01,55.0,ALL,Jän.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,9.0,9.0,18.0,Alle
2023-01,,ALL,Jän.23,Gesamt,176928.0,170335.0,347263.0,Alle
2023-02,5.0,ALL,Feb.23,FA für Haut- und Geschlechtskrankheiten,17622.0,12633.0,30255.0,Alle
2023-02,6.0,ALL,Feb.23,FA für Frauenheilkunde und Geburtshilfe,30389.0,24667.0,55056.0,Alle
2023-02,7.0,ALL,Feb.23,FA für Innere Medizin,17682.0,11596.0,29278.0,Alle
2023-02,8.0,ALL,Feb.23,FA für Kinder- und Jugendheilkunde,9045.0,19031.0,28076.0,Alle
2023-02,9.0,ALL,Feb.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",4913.0,4871.0,9784.0,Alle
2023-02,10.0,ALL,Feb.23,FA für Lungenkrankheiten,698.0,928.0,1626.0,Alle
2023-02,11.0,ALL,Feb.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3586.0,2265.0,5851.0,Alle
2023-02,12.0,ALL,Feb.23,FA für Orthopädie und orthopädische Chirurgie,12641.0,8109.0,20750.0,Alle
2023-02,13.0,ALL,Feb.23,FA für Physikalische Medizin,492.0,497.0,989.0,Alle
2023-02,14.0,ALL,Feb.23,FA für Radiologie,1526.0,745.0,2271.0,Alle
2023-02,15.0,ALL,Feb.23,FA für Unfallchirurgie,2883.0,2405.0,5288.0,Alle
2023-02,16.0,ALL,Feb.23,FA für Urologie,4921.0,2672.0,7593.0,Alle
2023-02,18.0,ALL,Feb.23,FA für Neurochirurgie,773.0,338.0,1111.0,Alle
2023-02,19.0,ALL,Feb.23,FA für Neurologie,3337.0,1893.0,5230.0,Alle
2023-02,20.0,ALL,Feb.23,FA für Psychiatrie,3882.0,3856.0,7738.0,Alle
2023-02,21.0,ALL,Feb.23,FA für Plastische Chirurgie,265.0,214.0,479.0,Alle
2023-02,22.0,ALL,Feb.23,FA für Kinderchirurgie,24.0,114.0,138.0,Alle
2023-02,23.0,ALL,Feb.23,"FA für Mund., Kiefer- und Gesichtschirurgie",468.0,299.0,767.0,Alle
2023-02,24.0,ALL,Feb.23,FA für Nuklearmedizin,617.0,424.0,1041.0,Alle
2023-02,26.0,ALL,Feb.23,FA für Strahlentherapie - Radioonkologie,18.0,6.0,24.0,Alle
2023-02,29.0,ALL,Feb.23,FA für Immunologie,16.0,21.0,37.0,Alle
2023-02,32.0,ALL,Feb.23,FA für Kinder- und Jugendpsychiatrie,165.0,289.0,454.0,Alle
2023-02,34.0,ALL,Feb.23,FA für medizinische Biologie,,,,Alle
2023-02,50.0,ALL,Feb.23,FA für medizinische und chemische Labordiagnostik,72.0,46.0,118.0,Alle
2023-02,53.0,ALL,Feb.23,FA für Pathologie und Histologie,27.0,14.0,41.0,Alle
2023-02,55.0,ALL,Feb.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,15.0,4.0,19.0,Alle
2023-02,,ALL,Feb.23,Gesamt,179858.0,155794.0,335652.0,Alle
2023-03,5.0,ALL,Mär.23,FA für Haut- und Geschlechtskrankheiten,19932.0,16973.0,36905.0,Alle
2023-03,6.0,ALL,Mär.23,FA für Frauenheilkunde und Geburtshilfe,36483.0,34794.0,71277.0,Alle
2023-03,7.0,ALL,Mär.23,FA für Innere Medizin,22509.0,16108.0,38617.0,Alle
2023-03,8.0,ALL,Mär.23,FA für Kinder- und Jugendheilkunde,13106.0,25924.0,39030.0,Alle
2023-03,9.0,ALL,Mär.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",6641.0,6526.0,13167.0,Alle
2023-03,10.0,ALL,Mär.23,FA für Lungenkrankheiten,966.0,1166.0,2132.0,Alle
2023-03,11.0,ALL,Mär.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,4369.0,3005.0,7374.0,Alle
2023-03,12.0,ALL,Mär.23,FA für Orthopädie und orthopädische Chirurgie,14875.0,11187.0,26062.0,Alle
2023-03,13.0,ALL,Mär.23,FA für Physikalische Medizin,589.0,564.0,1153.0,Alle
2023-03,14.0,ALL,Mär.23,FA für Radiologie,2173.0,1028.0,3201.0,Alle
2023-03,15.0,ALL,Mär.23,FA für Unfallchirurgie,4165.0,3153.0,7318.0,Alle
2023-03,16.0,ALL,Mär.23,FA für Urologie,5956.0,3310.0,9266.0,Alle
2023-03,18.0,ALL,Mär.23,FA für Neurochirurgie,957.0,505.0,1462.0,Alle
2023-03,19.0,ALL,Mär.23,FA für Neurologie,4138.0,2811.0,6949.0,Alle
2023-03,20.0,ALL,Mär.23,FA für Psychiatrie,4837.0,5581.0,10418.0,Alle
2023-03,21.0,ALL,Mär.23,FA für Plastische Chirurgie,313.0,287.0,600.0,Alle
2023-03,22.0,ALL,Mär.23,FA für Kinderchirurgie,50.0,172.0,222.0,Alle
2023-03,23.0,ALL,Mär.23,"FA für Mund., Kiefer- und Gesichtschirurgie",619.0,328.0,947.0,Alle
2023-03,24.0,ALL,Mär.23,FA für Nuklearmedizin,570.0,615.0,1185.0,Alle
2023-03,26.0,ALL,Mär.23,FA für Strahlentherapie - Radioonkologie,25.0,14.0,39.0,Alle
2023-03,29.0,ALL,Mär.23,FA für Immunologie,2.0,31.0,33.0,Alle
2023-03,32.0,ALL,Mär.23,FA für Kinder- und Jugendpsychiatrie,308.0,394.0,702.0,Alle
2023-03,34.0,ALL,Mär.23,FA für medizinische Biologie,,,,Alle
2023-03,50.0,ALL,Mär.23,FA für medizinische und chemische Labordiagnostik,57.0,59.0,116.0,Alle
2023-03,53.0,ALL,Mär.23,FA für Pathologie und Histologie,14.0,34.0,48.0,Alle
2023-03,55.0,ALL,Mär.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,15.0,11.0,26.0,Alle
2023-03,,ALL,Mär.23,Gesamt,220112.0,212793.0,432905.0,Alle
2023-04,5.0,ALL,Apr.23,FA für Haut- und Geschlechtskrankheiten,16841.0,14880.0,31721.0,Alle
2023-04,6.0,ALL,Apr.23,FA für Frauenheilkunde und Geburtshilfe,29800.0,26376.0,56176.0,Alle
2023-04,7.0,ALL,Apr.23,FA für Innere Medizin,19032.0,13346.0,32378.0,Alle
2023-04,8.0,ALL,Apr.23,FA für Kinder- und Jugendheilkunde,9595.0,20425.0,30020.0,Alle
2023-04,9.0,ALL,Apr.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",5265.0,5383.0,10648.0,Alle
2023-04,10.0,ALL,Apr.23,FA für Lungenkrankheiten,610.0,995.0,1605.0,Alle
2023-04,11.0,ALL,Apr.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3509.0,2282.0,5791.0,Alle
2023-04,12.0,ALL,Apr.23,FA für Orthopädie und orthopädische Chirurgie,13395.0,9345.0,22740.0,Alle
2023-04,13.0,ALL,Apr.23,FA für Physikalische Medizin,418.0,509.0,927.0,Alle
2023-04,14.0,ALL,Apr.23,FA für Radiologie,1886.0,983.0,2869.0,Alle
2023-04,15.0,ALL,Apr.23,FA für Unfallchirurgie,3810.0,2969.0,6779.0,Alle
2023-04,16.0,ALL,Apr.23,FA für Urologie,4947.0,2641.0,7588.0,Alle
2023-04,18.0,ALL,Apr.23,FA für Neurochirurgie,795.0,440.0,1235.0,Alle
2023-04,19.0,ALL,Apr.23,FA für Neurologie,3233.0,2094.0,5327.0,Alle
2023-04,20.0,ALL,Apr.23,FA für Psychiatrie,4245.0,4372.0,8617.0,Alle
2023-04,21.0,ALL,Apr.23,FA für Plastische Chirurgie,334.0,302.0,636.0,Alle
2023-04,22.0,ALL,Apr.23,FA für Kinderchirurgie,31.0,152.0,183.0,Alle
2023-04,23.0,ALL,Apr.23,"FA für Mund., Kiefer- und Gesichtschirurgie",592.0,318.0,910.0,Alle
2023-04,24.0,ALL,Apr.23,FA für Nuklearmedizin,518.0,567.0,1085.0,Alle
2023-04,26.0,ALL,Apr.23,FA für Strahlentherapie - Radioonkologie,15.0,7.0,22.0,Alle
2023-04,29.0,ALL,Apr.23,FA für Immunologie,10.0,10.0,20.0,Alle
2023-04,32.0,ALL,Apr.23,FA für Kinder- und Jugendpsychiatrie,222.0,316.0,538.0,Alle
2023-04,34.0,ALL,Apr.23,FA für medizinische Biologie,1.0,,1.0,Alle
2023-04,50.0,ALL,Apr.23,FA für medizinische und chemische Labordiagnostik,58.0,34.0,92.0,Alle
2023-04,53.0,ALL,Apr.23,FA für Pathologie und Histologie,18.0,23.0,41.0,Alle
2023-04,55.0,ALL,Apr.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,5.0,5.0,10.0,Alle
2023-04,,ALL,Apr.23,Gesamt,179538.0,174056.0,353594.0,Alle
2023-05,5.0,ALL,Mai.23,FA für Haut- und Geschlechtskrankheiten,19218.0,14104.0,33322.0,Alle
2023-05,6.0,ALL,Mai.23,FA für Frauenheilkunde und Geburtshilfe,31958.0,26767.0,58725.0,Alle
2023-05,7.0,ALL,Mai.23,FA für Innere Medizin,18646.0,13022.0,31668.0,Alle
2023-05,8.0,ALL,Mai.23,FA für Kinder- und Jugendheilkunde,10360.0,19881.0,30241.0,Alle
2023-05,9.0,ALL,Mai.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",4736.0,5756.0,10492.0,Alle
2023-05,10.0,ALL,Mai.23,FA für Lungenkrankheiten,750.0,943.0,1693.0,Alle
2023-05,11.0,ALL,Mai.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3445.0,2007.0,5452.0,Alle
2023-05,12.0,ALL,Mai.23,FA für Orthopädie und orthopädische Chirurgie,14042.0,9346.0,23388.0,Alle
2023-05,13.0,ALL,Mai.23,FA für Physikalische Medizin,426.0,432.0,858.0,Alle
2023-05,14.0,ALL,Mai.23,FA für Radiologie,1815.0,978.0,2793.0,Alle
2023-05,15.0,ALL,Mai.23,FA für Unfallchirurgie,3405.0,2649.0,6054.0,Alle
2023-05,16.0,ALL,Mai.23,FA für Urologie,6806.0,2875.0,9681.0,Alle
2023-05,18.0,ALL,Mai.23,FA für Neurochirurgie,755.0,467.0,1222.0,Alle
2023-05,19.0,ALL,Mai.23,FA für Neurologie,3814.0,2085.0,5899.0,Alle
2023-05,20.0,ALL,Mai.23,FA für Psychiatrie,4286.0,4185.0,8471.0,Alle
2023-05,21.0,ALL,Mai.23,FA für Plastische Chirurgie,326.0,302.0,628.0,Alle
2023-05,22.0,ALL,Mai.23,FA für Kinderchirurgie,31.0,153.0,184.0,Alle
2023-05,23.0,ALL,Mai.23,"FA für Mund., Kiefer- und Gesichtschirurgie",482.0,307.0,789.0,Alle
2023-05,24.0,ALL,Mai.23,FA für Nuklearmedizin,638.0,548.0,1186.0,Alle
2023-05,26.0,ALL,Mai.23,FA für Strahlentherapie - Radioonkologie,8.0,7.0,15.0,Alle
2023-05,29.0,ALL,Mai.23,FA für Immunologie,15.0,22.0,37.0,Alle
2023-05,32.0,ALL,Mai.23,FA für Kinder- und Jugendpsychiatrie,338.0,201.0,539.0,Alle
2023-05,34.0,ALL,Mai.23,FA für medizinische Biologie,,,,Alle
2023-05,50.0,ALL,Mai.23,FA für medizinische und chemische Labordiagnostik,58.0,41.0,99.0,Alle
2023-05,53.0,ALL,Mai.23,FA für Pathologie und Histologie,15.0,10.0,25.0,Alle
2023-05,55.0,ALL,Mai.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,12.0,8.0,20.0,Alle
2023-05,,ALL,Mai.23,Gesamt,191248.0,170042.0,361290.0,Alle
